"date","species","batch_id","volume","grade","tree","height","diameter1","diameter2","calliper","height_m","sizeindex","genus_species","variety"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",12,154.5,16.83,16.81,16.82,1.545,25.9869,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",13,153.5,19.32,19.2,19.26,1.535,29.5641,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",14,161.5,18.01,19.11,18.56,1.615,29.9744,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",15,160,18.34,19.67,19.005,1.6,30.408,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",16,155,18.85,18.31,18.58,1.55,28.799,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",17,158,18.91,18.2,18.555,1.58,29.3169,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",18,158.5,18.18,17.57,17.875,1.585,28.331875,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",19,154,20.46,21.06,20.76,1.54,31.9704,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",20,151,18.44,20.14,19.29,1.51,29.1279,"fraxinus_pennsylvanica","urbanite"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",1,123.5,16.63,16.15,16.39,1.235,20.24165,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",2,154.5,17.69,17.92,17.805,1.545,27.508725,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",3,148,16.72,16.52,16.62,1.48,24.5976,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",4,152.5,18.81,19.72,19.265,1.525,29.379125,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",5,151.5,20.53,20.7,20.615,1.515,31.231725,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",6,149.5,16.43,16.71,16.57,1.495,24.77215,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",7,147.5,15.51,15.91,15.71,1.475,23.17225,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",8,145.5,17.05,16.71,16.88,1.455,24.5604,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",9,147.5,15.39,15.23,15.31,1.475,22.58225,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","regular",10,146,14.27,15.13,14.7,1.46,21.462,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",11,185.5,27.12,27.57,27.345,1.855,50.724975,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",12,170.5,23.92,22.62,23.27,1.705,39.67535,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",13,187.5,27.54,26.57,27.055,1.875,50.728125,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",14,191,26.82,25.75,26.285,1.91,50.20435,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",15,177.5,23.14,22.59,22.865,1.775,40.585375,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",16,173.5,26.51,28.02,27.265,1.735,47.304775,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",17,196.5,28.11,28.9,28.505,1.965,56.012325,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",18,173,24.24,24.44,24.34,1.73,42.1082,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",19,181,29.37,26.79,28.08,1.81,50.8248,"platanus_acerifolia","plain"
2016-08-04,"platanus_acerifolia","pa_br","bareroot","advanced",20,185,26.78,26.68,26.73,1.85,49.4505,"platanus_acerifolia","plain"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",1,102.5,17.2,16.4,16.8,1.025,17.22,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",2,100,14.4,14.33,14.365,1,14.365,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",3,105,15.81,15.06,15.435,1.05,16.20675,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",4,101,14.16,14.3,14.23,1.01,14.3723,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",5,108.5,14.27,13.95,14.11,1.085,15.30935,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",6,107,12.82,12.55,12.685,1.07,13.57295,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",7,108.5,15.98,15.96,15.97,1.085,17.32745,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",8,103,12.94,13.01,12.975,1.03,13.36425,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",9,129.5,13.62,13.75,13.685,1.295,17.722075,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","regular",10,122.5,14.46,14.39,14.425,1.225,17.670625,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",11,133.5,22.23,21.82,22.025,1.335,29.403375,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",12,156,25.28,22.87,24.075,1.56,37.557,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",13,126,21.25,20.76,21.005,1.26,26.4663,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",14,150.5,21.06,21.28,21.17,1.505,31.86085,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",15,150.5,20.73,21.48,21.105,1.505,31.763025,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",16,149,21.17,20.32,20.745,1.49,30.91005,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",17,155,22.7,22.63,22.665,1.55,35.13075,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",18,153,20.43,21.89,21.16,1.53,32.3748,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",19,127.5,19.22,19.38,19.3,1.275,24.6075,"acer_rubrum","octoberglory"
2016-08-04,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",20,154,19.16,18.87,19.015,1.54,29.2831,"acer_rubrum","octoberglory"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",1,100,11.76,12.1,11.93,1,11.93,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",2,99,10.34,9.57,9.955,0.99,9.85545,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",3,94.5,9.2,9.37,9.285,0.945,8.774325,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",4,101.5,10.44,10.23,10.335,1.015,10.490025,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",5,102.5,10.29,10.54,10.415,1.025,10.675375,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",6,97.5,12.55,12.5,12.525,0.975,12.211875,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",7,94.5,8.83,9.28,9.055,0.945,8.556975,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",8,99.5,10.91,10.68,10.795,0.995,10.741025,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",9,100.5,11.47,10.37,10.92,1.005,10.9746,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","regular",10,102,9.71,9.71,9.71,1.02,9.9042,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",11,145,16.49,16.7,16.595,1.45,24.06275,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",12,124.5,14.56,14.82,14.69,1.245,18.28905,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",13,125,14.45,14.36,14.405,1.25,18.00625,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",14,125.5,15.79,16.37,16.08,1.255,20.1804,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",15,126,15.11,15.63,15.37,1.26,19.3662,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",16,107.5,15.48,15.11,15.295,1.075,16.442125,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",17,122.5,14.87,13.6,14.235,1.225,17.437875,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",18,120.5,16.59,16.5,16.545,1.205,19.936725,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",19,124,16.59,16.07,16.33,1.24,20.2492,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",20,113,16.54,15.63,16.085,1.13,18.17605,"pyrus_calleryana","capital"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",1,93.5,12.94,1.29,7.115,0.935,6.652525,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",2,103,12.55,13.49,13.02,1.03,13.4106,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",3,94.5,12.65,13.21,12.93,0.945,12.21885,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",4,99.5,15.74,15.82,15.78,0.995,15.7011,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",5,88.5,15.02,14.7,14.86,0.885,13.1511,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",6,96,12.06,11.91,11.985,0.96,11.5056,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",7,93,10.9,11.06,10.98,0.93,10.2114,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",8,95.5,14.06,12.54,13.3,0.955,12.7015,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",9,95.5,12.61,13.55,13.08,0.955,12.4914,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",10,95,13.9,13.83,13.865,0.95,13.17175,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",11,124,16.93,16.64,16.785,1.24,20.8134,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",12,127,19.14,16.21,17.675,1.27,22.44725,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",13,119.5,13.77,14.88,14.325,1.195,17.118375,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",14,120,16.49,13.44,14.965,1.2,17.958,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",15,111,15.74,14.66,15.2,1.11,16.872,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",16,115.5,15.67,16.08,15.875,1.155,18.335625,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",17,122.5,17.24,17.1,17.17,1.225,21.03325,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",18,120.5,16.31,16.18,16.245,1.205,19.575225,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",19,115,16.51,14.24,15.375,1.15,17.68125,"pyrus_calleryana","chanticleer"
2016-08-04,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",20,118,13.5,15.11,14.305,1.18,16.8799,"pyrus_calleryana","chanticleer"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",1,121.5,16.63,15.93,16.28,1.215,19.7802,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",2,124,16,16.08,16.04,1.24,19.8896,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",3,109.5,15.72,14.92,15.32,1.095,16.7754,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",4,122,14.77,13.99,14.38,1.22,17.5436,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",5,129.5,16.54,16.55,16.545,1.295,21.425775,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",6,117.5,15.64,15.01,15.325,1.175,18.006875,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",7,132.5,16.25,16.11,16.18,1.325,21.4385,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",8,115.5,13.94,13.98,13.96,1.155,16.1238,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",9,130.5,15.15,15.84,15.495,1.305,20.220975,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","regular",10,125,15.71,15.35,15.53,1.25,19.4125,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",11,128.5,16.73,16.26,16.495,1.285,21.196075,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",12,158,21.91,22.8,22.355,1.58,35.3209,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",13,131.5,16.89,16.27,16.58,1.315,21.8027,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",14,156.5,18.34,18.24,18.29,1.565,28.62385,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",15,133,16.78,16.45,16.615,1.33,22.09795,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",16,160.5,19.65,19.64,19.645,1.605,31.530225,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",17,134.5,19.41,16.16,17.785,1.345,23.920825,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",18,133,17.35,17.73,17.54,1.33,23.3282,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",19,157,18.51,18.12,18.315,1.57,28.75455,"acer_rubrum","bowhall"
2016-08-04,"acer_rubrum_bowhall","arb_br","bareroot","advanced",20,133.5,17.35,17.4,17.375,1.335,23.195625,"acer_rubrum","bowhall"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",1,124.5,12.28,11.59,11.935,1.245,14.859075,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",2,128,12.5,13,12.75,1.28,16.32,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",3,126,12.9,13.47,13.185,1.26,16.6131,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",4,126,12.49,12.4,12.445,1.26,15.6807,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",5,127,15.57,13.89,14.73,1.27,18.7071,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",6,126.5,14.72,14.65,14.685,1.265,18.576525,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",7,121.5,12.7,11.52,12.11,1.215,14.71365,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",8,123.5,12.7,13.02,12.86,1.235,15.8821,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",9,125.5,13.99,13.06,13.525,1.255,16.973875,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",10,125,12.22,11.63,11.925,1.25,14.90625,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",11,158.5,17.6,21.09,19.345,1.585,30.661825,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",12,168,20,20.45,20.225,1.68,33.978,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",13,153,15.41,16.01,15.71,1.53,24.0363,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",14,157.5,16.82,16.13,16.475,1.575,25.948125,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",15,163.5,19.45,20.51,19.98,1.635,32.6673,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",16,154.5,16.51,16.47,16.49,1.545,25.47705,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",17,153.5,13.91,15.55,14.73,1.535,22.61055,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",18,152.5,15.16,14.89,15.025,1.525,22.913125,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",19,159.5,17.76,18.73,18.245,1.595,29.100775,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",20,152.5,16.77,19.19,17.98,1.525,27.4195,"fraxinus_pennsylvanica","cimmaron"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",1,145.5,13.73,13.62,13.675,1.455,19.897125,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",2,148.5,16.92,16.41,16.665,1.485,24.747525,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",3,143,15.19,14.65,14.92,1.43,21.3356,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",4,156,15.67,14.9,15.285,1.56,23.8446,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",5,157,16.99,17.27,17.13,1.57,26.8941,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",6,154,13.45,13.81,13.63,1.54,20.9902,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",7,145,14.48,14.42,14.45,1.45,20.9525,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",8,158,16.86,15.84,16.35,1.58,25.833,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",9,151,12.99,12.74,12.865,1.51,19.42615,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","regular",10,151.5,16.11,17.13,16.62,1.515,25.1793,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",11,192,21.63,21.58,21.605,1.92,41.4816,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",12,181,21.64,20.22,20.93,1.81,37.8833,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",13,180.5,23.01,23.47,23.24,1.805,41.9482,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",14,185.5,22.36,23.31,22.835,1.855,42.358925,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",15,179,21.09,21.06,21.075,1.79,37.72425,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",16,184,21,20.58,20.79,1.84,38.2536,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",17,180.5,18.9,18.57,18.735,1.805,33.816675,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",18,188.5,21.54,20.84,21.19,1.885,39.94315,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",19,188,22.19,20.76,21.475,1.88,40.373,"platanus_acerifolia","liberty"
2016-08-04,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",20,186,21.72,22.07,21.895,1.86,40.7247,"platanus_acerifolia","liberty"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",1,121,11.44,11.5,11.47,1.21,13.8787,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",2,119,13.27,13.15,13.21,1.19,15.7199,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",3,121,10.4,10.34,10.37,1.21,12.5477,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",4,124,11.09,11.24,11.165,1.24,13.8446,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",5,112.5,12.91,13.05,12.98,1.125,14.6025,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",6,109,14.71,15.09,14.9,1.09,16.241,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",7,92.5,13.83,14.07,13.95,0.925,12.90375,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",8,116,13.89,13.53,13.71,1.16,15.9036,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",9,118,11.81,12.06,11.935,1.18,14.0833,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",10,126.5,14.05,14.86,14.455,1.265,18.285575,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",11,165.5,20.05,19.99,20.02,1.655,33.1331,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",12,164,18.87,19.42,19.145,1.64,31.3978,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",13,161,19.93,20.23,20.08,1.61,32.3288,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",14,170,19.11,20.92,20.015,1.7,34.0255,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",15,166,18.94,21.05,19.995,1.66,33.1917,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",16,155,18.98,19.04,19.01,1.55,29.4655,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",17,164,20.43,20.77,20.6,1.64,33.784,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",18,168,18.89,18.59,18.74,1.68,31.4832,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",19,154,20.76,20.92,20.84,1.54,32.0936,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",20,154,19.19,21.37,20.28,1.54,31.2312,"fraxinus_pennsylvanica","urbanite"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",1,124.5,15.71,15.72,15.715,1.245,19.565175,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",2,154.5,16.57,17.31,16.94,1.545,26.1723,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",3,149,16.47,16.57,16.52,1.49,24.6148,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",4,153,17.85,18.15,18,1.53,27.54,"platanus_acerifolia","plain"
