nursery,date,species,batch_id,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,23.425,32.935,2.676,62.6853,1.797165709,1.544068044,0.427486109,1.3696796,1.517657668
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.68,30.885,2.553,63.00804,1.79939597,1.544068044,0.407050815,1.392345155,1.489747606
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,26.775,31.7,2.854,76.41585,1.883183448,1.544068044,0.455453969,1.42772948,1.501059262
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,23.635,32.85,2.562,60.55287,1.782134732,1.544068044,0.408579125,1.373555607,1.516535374
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,27.53,33.735,2.447,67.36591,1.828440181,1.544068044,0.388633969,1.439806211,1.528080714
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.265,32.33,2.613,63.404445,1.802119705,1.544068044,0.41713941,1.384980296,1.509605705
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,29.515,28.925,2.587,76.355305,1.882839216,1.544068044,0.412796429,1.470042788,1.461273368
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.22,32.75,2.718,65.82996,1.818423591,1.544068044,0.434249452,1.384174139,1.515211304
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,23.955,30.845,2.342,56.10261,1.748983066,1.544068044,0.369586891,1.379396175,1.489184775
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.285,29.875,2.417,58.696845,1.768614758,1.544068044,0.38327665,1.385338108,1.475307914
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,25.32,32.215,2.522,63.85704,1.805208784,1.544068044,0.401745082,1.403463701,1.508058136
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,23.745,29.79,2.67,63.39915,1.802083435,1.544068044,0.426511261,1.375572174,1.474070503
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,21.95,30.405,2.775,60.91125,1.784697512,1.544068044,0.443262987,1.341434525,1.482945008
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.875,35.55,2.521,62.709875,1.797335935,1.544068044,0.401572846,1.395763089,1.550839605
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.685,33.035,2.578,63.63793,1.803716045,1.544068044,0.411282913,1.392433132,1.518974311
spec,20/06/2016,acer_ruburm_autumnred,ara_40cm,ara_40cm-acer_ruburm_autumnred,35,24.765,35.27,2.053,50.842545,1.706227282,1.544068044,0.312388949,1.393838332,1.54740546
