"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,38.465,42.975,2.986,114.85649,2.06015554016277,2,0.475089803389007,1.58506573677377,1.63321588535909
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,40.99,47.88,2.896,118.70704,2.07447647584161,2,0.461798557525109,1.6126779183165,1.68015414173437
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,40.23,49.235,3.034,122.05782,2.08656560902197,2,0.482015576450712,1.60455003257126,1.69227394225549
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,38.58,47.13,2.809,108.37122,2.03491396250944,2,0.448551739201578,1.58636222330787,1.67329743975964
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,39.33,46.905,2.986,117.43938,2.06981374979875,2,0.475089803389007,1.59472394640975,1.67121914029861
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,40.16,46.235,3.327,133.61232,2.12584650500579,2,0.522052800868822,1.60379370413696,1.6649708619648
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,43.18,50.005,2.486,107.34548,2.03078376230384,2,0.395501124305626,1.63528263799821,1.69901343161288
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,41.635,50.155,2.969,123.614315,2.09206876659036,2,0.472610197596045,1.61945856899432,1.70031423474762
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,35.81,41.975,3.173,113.62513,2.05547439311232,2,0.501470072100412,1.5540043210119,1.62299070481009
"alp",2016-04-27,"acer_freemanii_autumnblaze",1158,"1158-acer_freemanii_autumnblaze",100,41.625,50.02,3.116,129.7035,2.1129516955149,2,0.493597449000527,1.61935424651438,1.69914368739448
