nursery,date,species,batch_id,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,32.435,42.265,3.55,115.14425,2.061242255,2,0.550228353,1.511013902,1.625980873
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,31.185,38.745,3.5,109.1475,2.038013793,2,0.544068044,1.493945748,1.588215665
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,31,44.17,3.5,108.5,2.035429738,2,0.544068044,1.491361694,1.645127399
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,29.545,38.165,3.35,98.97575,1.995528801,2,0.525044807,1.470483994,1.581665267
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,30.47,42.175,3.55,108.1685,2.034100807,2,0.550228353,1.483872454,1.625055091
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,30.625,40.5,3.65,111.78125,2.048368962,2,0.562292864,1.486076097,1.607455023
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,31.33,42.21,3.6,112.788,2.052262896,2,0.556302501,1.495960395,1.625415352
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,31.22,40.22,3.65,113.953,2.056725763,2,0.562292864,1.494432899,1.604442066
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,33.085,46.39,3.65,120.76025,2.081924003,2,0.562292864,1.519631139,1.666424373
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,33.73,41.835,3.65,123.1145,2.090309206,2,0.562292864,1.528016341,1.621539773
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,36.09,41.37,3.75,135.3375,2.13141815,2,0.574031268,1.557386882,1.616685521
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,32.33,39.455,3.8,122.854,2.089389301,2,0.579783597,1.509605705,1.596102048
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,30.295,38.42,3.42,103.6089,2.015397063,2,0.534026106,1.481370957,1.584557361
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,25.975,34.845,2.98,77.4055,1.88877182,2,0.474216264,1.414555556,1.542140469
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,27.625,33.185,3.12,86.19,1.935456881,2,0.494154594,1.441302287,1.520941822
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,30.935,37.735,3.6,111.366,2.046752621,2,0.556302501,1.49045012,1.576744354
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,32.665,42.49,3.6,117.594,2.070385163,2,0.556302501,1.514082663,1.628286731
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,31.38,38.755,3.5,109.83,2.040720984,2,0.544068044,1.496652939,1.588327741
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,26.365,33.5,3.47,91.48655,1.96135725,2,0.540329475,1.421027776,1.525044807
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100,af_100-acer_freemanii_autumnblaze,100,27.935,32.315,3.3,92.1855,1.964662616,2,0.51851394,1.446148676,1.50940416
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,45.92,54.33,4.55,208.936,2.320013276,2,0.658011397,1.662001879,1.735039705
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,45.99,52.39,4.42,203.2758,2.308085679,2,0.645422269,1.66266341,1.719248398
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,47.135,55.74,4,188.54,2.275403503,2,0.602059991,1.673343511,1.746166964
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,46.21,54.505,4.66,215.3386,2.333121885,2,0.668385917,1.664735969,1.736436344
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,50.06,60.64,4.62,231.2772,2.364132821,2,0.664641976,1.699490845,1.782759193
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,44.43,53.385,4.3,191.049,2.281144769,2,0.633468456,1.647676313,1.727419247
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,46.335,55.64,4.25,196.92375,2.294298097,2,0.62838893,1.665909167,1.745387121
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,45.805,53.425,4.5,206.1225,2.314125401,2,0.653212514,1.660912887,1.727744531
mtwil,23/06/2016,acer_freemanii_autumnblaze,af_100_2,af_100_2-acer_freemanii_autumnblaze,100,45.645,55.495,4.15,189.42675,2.277441308,2,0.618048097,1.659393211,1.744253856
