nursery,date,species,batch_id,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,29.52,43.9,2.688,79.34976,1.899545618,1.397940009,0.429429264,1.470116353,1.64246452
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,30.29,38.915,2.515,76.17935,1.881837263,1.397940009,0.400537989,1.481299273,1.590117035
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,27.8,34.77,2.785,77.423,1.888869995,1.397940009,0.4448252,1.444044796,1.541204691
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,25.66,33.82,2.099,53.86034,1.731269091,1.397940009,0.322012439,1.409256652,1.529173603
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,27.355,36.75,2.58,70.5759,1.848656425,1.397940009,0.411619706,1.437036719,1.565257343
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,28.6,37.85,2.75,78.65,1.895698727,1.397940009,0.439332694,1.456366033,1.578065884
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,29.26,42.225,2.465,72.1259,1.858091245,1.397940009,0.391816924,1.466274322,1.625569658
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,30.6,45.64,2.76,84.456,1.926630509,1.397940009,0.440909082,1.485721426,1.659345636
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,30.445,43.275,2.759,83.997755,1.924267679,1.397940009,0.4407517,1.483515978,1.636237077
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,27.26,43.435,2.54,69.2404,1.840359568,1.397940009,0.404833717,1.435525851,1.637839826
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,27.425,36.79,3.105,85.154625,1.930208241,1.397940009,0.492061605,1.438146636,1.565729788
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,29.07,43.235,2.567,74.62269,1.8728709,1.397940009,0.409425869,1.463445032,1.635835463
manor,11/07/2016,acer_negundo_sensation,F15_ANS,F15_ANS-acer_negundo_sensation,25,26.65,35.025,2.75,73.2875,1.865029907,1.397940009,0.439332694,1.425697213,1.544378144
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF,F15_ARFF-acer_rubrum_fairviewflame,35,24.98,37.635,2.872,71.74256,1.85577687,1.544068044,0.458184436,1.397592434,1.57559192
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF,F15_ARFF-acer_rubrum_fairviewflame,35,22.535,31.145,2.719,61.272665,1.78726677,1.544068044,0.434409208,1.352857562,1.493388335
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF,F15_ARFF-acer_rubrum_fairviewflame,35,23.91,31.335,2.923,69.88893,1.844408391,1.544068044,0.465828815,1.378579576,1.496029699
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF,F15_ARFF-acer_rubrum_fairviewflame,35,23.695,34.48,2.707,64.142365,1.807144969,1.544068044,0.432488256,1.374656713,1.537567257
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF_rocket,F15_ARFF_rocket-acer_rubrum_fairviewflame,42,25.24,35.475,3.217,81.19708,1.909540411,1.62324929,0.507451061,1.402089351,1.549922404
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF_rocket,F15_ARFF_rocket-acer_rubrum_fairviewflame,42,24.8,29.14,2.872,71.2256,1.852636116,1.62324929,0.458184436,1.394451681,1.464489547
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF_rocket,F15_ARFF_rocket-acer_rubrum_fairviewflame,42,25.425,33.78,3.167,80.520975,1.905909025,1.62324929,0.500648063,1.405260962,1.528659645
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF_rocket,F15_ARFF_rocket-acer_rubrum_fairviewflame,42,25.135,32.805,2.95,74.14825,1.870100906,1.62324929,0.469822016,1.40027889,1.515940042
manor,11/07/2016,acer_rubrum_fairviewflame,F15_ARFF_rocket,F15_ARFF_rocket-acer_rubrum_fairviewflame,42,24.025,31.77,2.961,71.138025,1.852101804,1.62324929,0.471438407,1.380663396,1.502017215
