"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","climate_region"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,24.15,34.27,2.91,70.2765,1.84681012407344,1.65321251377534,0.463892988985907,1.38291713508753,1.53491410442987,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,24.25,33.64,2.668,64.699,1.81089756818279,1.65321251377534,0.426185825244511,1.38471174293828,1.52685598712587,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,22.21,34.74,2.377,52.79317,1.72257774027665,1.65321251377534,0.37602918172818,1.34654855854847,1.54082981411108,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,20.27,32.455,2.657,53.85739,1.73124530310329,1.65321251377534,0.424391554410278,1.30685374869301,1.51128161346714,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,21.765,30.025,2.67,58.11255,1.76426993285799,1.65321251377534,0.426511261364575,1.33775867149342,1.47748301607494,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,22.365,31.73,2.117,47.346705,1.67528976052809,1.65321251377534,0.325720858019412,1.34956890250868,1.50147007210041,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_c239","ck_45_c239-callistemon_kingsparkspecial",45,22.95,30.895,1.984,45.5328,1.65832435769144,1.65321251377534,0.29754166781816,1.36078268987328,1.4898881995506,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,22.95,33.32,2.449,56.20455,1.74977147499799,1.65321251377534,0.388988785124714,1.36078268987328,1.52270499273475,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,24.085,35.06,2.484,59.82714,1.776898242155,1.65321251377534,0.395151591504543,1.38174665065045,1.54481191175778,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,28.22,39.65,2.758,77.83076,1.89115127125816,1.65321251377534,0.440594261839831,1.45055700941833,1.59824319165362,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,29.58,40.35,2.45,72.471,1.86016425402541,1.65321251377534,0.389166084364532,1.47099816966087,1.60584353905809,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,22.775,34.31,2.426,55.25215,1.74234918217559,1.65321251377534,0.384890796530554,1.35745838564504,1.53542071805617,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,24.685,34.215,2.586,63.83541,1.80506165209993,1.65321251377534,0.412628520544375,1.39243313155555,1.53421654433233,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,25.3,34.145,2.642,66.8426,1.82505333445433,1.65321251377534,0.421932813278508,1.40312052117582,1.53332711705442,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,23.14,33.245,2.434,56.32276,1.75068392850978,1.65321251377534,0.386320573894046,1.36436335461573,1.52172633728741,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,29.075,37.64,2.421,70.390575,1.84751451284222,1.65321251377534,0.383994789441733,1.46351972340049,1.57564961475522,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,28.65,35.15,2.485,71.19525,1.85245101937276,1.65321251377534,0.395326393069351,1.45712462630341,1.54592532935584,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,30.945,39.43,2.221,68.728845,1.83713904557731,1.65321251377534,0.346548558548474,1.49059048702883,1.59582677707322,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,33.56,39.04,2.517,84.47052,1.92670516770503,1.65321251377534,0.400883215548363,1.52582195215666,1.59150980899465,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,33.68,41.005,2.362,79.55216,1.90065197610511,1.65321251377534,0.373279893277496,1.52737208282761,1.61283681623226,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,22.91,34.475,2.289,52.44099,1.71967088186394,1.65321251377534,0.359645792674543,1.3600250891894,1.53750427484789,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,27.26,40.62,2.304,62.80704,1.79800832624983,1.65321251377534,0.362482474751175,1.43552585149865,1.60873991906879,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,33.995,36.965,2.315,78.698425,1.8959660408641,1.65321251377534,0.364550995353972,1.53141504551013,1.56779071053354,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,35.105,37.915,2.266,79.54793,1.90062888289807,1.65321251377534,0.355259905527378,1.54536897737069,1.57881106032258,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,26.03,41.045,2.625,68.32875,1.83460347585121,1.65321251377534,0.419129307741976,1.41547416810924,1.61326026000197,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,28.705,31.51,2.412,69.23646,1.84033485467175,1.65321251377534,0.382377303468114,1.45795755120364,1.498448403174,"Victoria"
"flem","2016-06-27","callistemon_kingsparkspecial","ck_45_upper","ck_45_upper-callistemon_kingsparkspecial",45,27.765,38.04,2.312,64.19268,1.80748550755708,1.65321251377534,0.363987829748491,1.44349767780859,1.58024050826538,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,31.365,48.315,2.728,85.56372,1.93228965785779,1.65321251377534,0.435844365984441,1.49644529187335,1.68408198387537,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.58,52.205,2.565,83.5677,1.92203844942033,1.65321251377534,0.409087369447835,1.51295107997249,1.7177121000984,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,34.71,44.34,2.384,82.74864,1.91776086473961,1.65321251377534,0.377306251068199,1.54045461367141,1.64679568877847,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.225,50.385,2.624,87.1824,1.94042882031839,1.65321251377534,0.418963830703623,1.52146498961477,1.70230126289735,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,31.695,48.985,2.462,78.03309,1.89227880470329,1.65321251377534,0.391288048595297,1.50099075610799,1.69006311238491,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.57,47.095,2.503,76.51671,1.88375628833431,1.65321251377534,0.398460849608223,1.48529543872609,1.67297480123343,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.725,45.44,2.586,87.21285,1.94058047888832,1.65321251377534,0.412628520544375,1.52795195834394,1.65743832270296,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.82,190.325,2.621,86.02122,1.93460559766367,1.65321251377534,0.418467020946601,1.51613857671707,2.27949583846535,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,35.075,49.24,2.677,93.895775,1.97264605088733,1.65321251377534,0.427648371186933,1.5449976797004,1.69231804425928,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.61,44.33,2.455,80.05755,1.90340229526494,1.65321251377534,0.390051496458987,1.51335079880596,1.64669773129933,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.39,41.4,2.834,94.62726,1.97601626496581,1.65321251377534,0.452399845911442,1.52361641905437,1.6170003411209,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.665,45.14,2.705,82.948825,1.9188102384661,1.65321251377534,0.432167269442588,1.48664296902351,1.65456155474174,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.675,48.73,2.432,79.4656,1.90017916685328,1.65321251377534,0.385963570600697,1.51421559625258,1.68779641138129,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.64,47.7,2.487,76.20168,1.8819645462305,1.65321251377534,0.395675785269936,1.48628876096057,1.67851837904011,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.345,50.915,2.77,92.36565,1.96551049081912,1.65321251377534,0.442479769064449,1.52303072175467,1.7068457481036,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,31.275,45.16,2.3,71.9325,1.85692515438305,1.65321251377534,0.361727836017593,1.49519731836546,1.65475393325293,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,31.845,43.11,2.484,79.10298,1.89819284472622,1.65321251377534,0.395151591504543,1.50304125322168,1.63457802285389,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,35.895,48.31,2.735,98.172825,1.99199128833857,1.65321251377534,0.43695733066945,1.55503395766912,1.68403703748652,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.58,50.215,2.655,89.1549,1.95014521721952,1.65321251377534,0.424064525417488,1.52608069180203,1.70083346702854,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.655,51.05,2.781,93.594555,1.97125058375692,1.65321251377534,0.44420098886416,1.52704959489276,1.70799574642293,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.375,43.955,2.758,89.29025,1.95080403892914,1.65321251377534,0.440594261839831,1.51020977708931,1.64300828439044,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,36.59,57.285,2.705,98.97595,1.9955296789292,1.65321251377534,0.432167269442588,1.56336240948661,1.758040917429,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.8,53.08,2.545,78.386,1.89423850317322,1.65321251377534,0.405687786672778,1.48855071650044,1.7249309141924,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,26.255,39.485,2.324,61.01662,1.78544814634137,1.65321251377534,0.366236123718293,1.41921202262308,1.59643214234908,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.3,56.465,2.53,84.249,1.92556475468214,1.65321251377534,0.403120521175818,1.52244423350632,1.75177933247658,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,37.64,55.63,2.793,105.12852,2.02172055045622,1.65321251377534,0.446070935701005,1.57564961475522,1.74530905994083,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,28.45,41.915,2.478,70.4991,1.84818357277113,1.65321251377534,0.394101302040045,1.45408227073109,1.62236947049474,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,38.82,54.345,2.907,112.84974,2.05250056282277,1.65321251377534,0.463445031770428,1.58905553105234,1.73515959309022,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,36.815,51.745,2.894,106.54261,2.02752333159574,1.65321251377534,0.461498526783019,1.56602480481272,1.71386839128222,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.03,48.87,2.495,74.92485,1.87462588215839,1.65321251377534,0.397070549959409,1.47755533219898,1.68904233902817,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.67,57.275,2.733,92.02011,1.96388274808075,1.65321251377534,0.436639631692661,1.52724311638809,1.75796509786144,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.705,41.775,2.662,87.06071,1.93982220460664,1.65321251377534,0.425208051138656,1.51461415346798,1.62091645856543,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,30.64,54.21,2.674,81.93136,1.91345016388653,1.65321251377534,0.427161402925966,1.48628876096057,1.73407940728059,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,33.91,62.365,2.743,93.01513,1.96855359738262,1.65321251377534,0.43822580760453,1.53032778977809,1.79494092667973,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,28.47,40.405,2.412,68.66964,1.83676477061507,1.65321251377534,0.382377303468114,1.45438746714695,1.60643511110188,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,34.56,44.96,2.487,85.95072,1.93424951907679,1.65321251377534,0.395675785269936,1.53857373380686,1.652826302561,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,35.04,51.67,2.693,94.36272,1.97480045090755,1.65321251377534,0.43023635341151,1.54456409749604,1.71323846154566,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.6,39.3,2.42,78.892,1.89703296604837,1.65321251377534,0.383815365980431,1.51321760006794,1.59439255037543,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,36.77,52.455,2.772,101.92644,2.00828685580863,1.65321251377534,0.442793225939769,1.56549362986886,1.71978689136493,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,26.19,43.64,2.387,62.51553,1.79598791743199,1.65321251377534,0.377852419006755,1.41813549842523,1.6398847419163,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,27.69,48,2.739,75.84291,1.87991498799954,1.65321251377534,0.437592032253961,1.44232295574557,1.68124123737559,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,36.37,48.355,2.693,97.94441,1.99097965446622,1.65321251377534,0.43023635341151,1.56074330105471,1.68444138762561,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,35.485,47.805,2.692,95.52562,1.98011986511684,1.65321251377534,0.430075055551939,1.55004480956491,1.67947332252941,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,28.62,46.75,2.273,65.05326,1.81326906514873,1.65321251377534,0.356599435724971,1.45666962942376,1.66978161520854,"Victoria"
"flem","2016-06-27","pyrus_calleryana_chanticleer","pcc_45","pcc_45-pyrus_calleryana_chanticleer",45,32.49,40.705,2.587,84.05163,1.92454614006153,1.65321251377534,0.412796428716543,1.51174971134498,1.60964775907872,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.595,46.125,3.363,112.979985,2.05300151274039,2,0.526726867314636,1.52627464542575,1.66393637916712,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,51.41,50.61,3.373,173.40593,2.23906394505624,2,0.528016341189201,1.71104760386703,1.70423633730879,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,30.6,37.815,3.158,96.6348,1.98513355215386,2,0.499412125672275,1.48572142648158,1.57766410473213,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.78,42.595,3.505,118.3989,2.07334766753767,2,0.544688022302677,1.52865964523499,1.62935862258034,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,36.63,54.13,3.222,118.02186,2.07196245474774,2,0.508125536083199,1.56383691866454,1.73343802709106,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,36.19,49.625,3.018,109.22142,2.03830781854777,2,0.479719235439571,1.5585885831082,1.69570051977117,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.07,44.12,3.388,112.04116,2.04937759657237,2,0.529943401658669,1.5194341949137,1.64463550376815,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.43,42.935,3.588,119.94684,2.07898881096462,2,0.554852434372054,1.52413637659257,1.63281146723474,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,36.955,52.035,3.865,142.831075,2.1548227048689,2,0.587149498254344,1.56767320661456,1.71629555889774,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,32.94,43.92,3.274,107.84556,2.03280226990966,2,0.515078675075923,1.51772359483374,1.64266233144204,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.74,45.48,3.464,116.87536,2.06772296159842,2,0.539577883345309,1.52814507825311,1.6578204560157,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,37.385,50.045,3.256,121.72556,2.08538178119986,2,0.512684396217164,1.5726973849827,1.69936069358593,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,36.35,46.055,3.877,140.92895,2.14900021620227,2,0.58849580100721,1.56050441519506,1.66327678663996,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,40.52,47.6,3.778,153.08456,2.18493139027406,2,0.577261953585815,1.60766943668824,1.67760695272049,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,35.485,49.895,3.44,122.0684,2.08660325213644,2,0.53655844257153,1.55004480956491,1.69805702696191,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,35.63,50.635,3.314,118.07782,2.07216832643433,2,0.520352504083318,1.55181582235102,1.70445081431542,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,32.96,52,3.699,121.91904,2.08607153434047,2,0.568084331315394,1.51798720302508,1.7160033436348,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,32.125,45.595,3.364,108.0685,2.03369912346523,2,0.526855987125875,1.50684313633935,1.65891722004452,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.78,42.9,3.29,111.1362,2.04585554318496,2,0.517195897949974,1.52865964523499,1.63245729218472,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.77,43.475,3.555,120.05235,2.0793706657012,2,0.550839605065785,1.52853106063541,1.63823959067475,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.2,46.435,3.037,100.8284,2.0035828756223,2,0.482444791918265,1.52113808370404,1.66684544988405,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.245,45.485,3.593,119.449285,2.07718355449206,2,0.555457217204649,1.52172633728741,1.65786819904679,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,34.475,45.69,3.104,107.0104,2.02942598743404,2,0.491921712586151,1.53750427484789,1.6598211580557,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,31.315,48.915,3.167,99.174605,1.99640047940924,2,0.500648063371912,1.49575241603733,1.68944205786164,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.58,42.775,3.658,122.83564,2.08932439294243,2,0.563243701140398,1.52608069180203,1.63119001821314,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,32.61,43.885,3.03,98.8083,1.99479342730826,2,0.481442628502305,1.51335079880596,1.64231610269261,"Victoria"
"flem","2016-06-27","corymbia_citrodora","cc_100","cc_100-corymbia_citrodora",100,33.02,41.675,3.359,110.91418,2.04498707276844,2,0.526210003841664,1.51877706892677,1.61987560850004,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,27.16,35.395,2.539,68.95924,1.83859246648219,1.65321251377534,0.404662700873722,1.43392976560846,1.54894191666487,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,26.32,51.55,2.507,65.98424,1.81944021890013,1.65321251377534,0.399154333958216,1.42028588494192,1.71222866961954,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,27.69,41.49,2.382,65.95758,1.81926471289233,1.65321251377534,0.376941757146759,1.44232295574557,1.61794343482897,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,24.39,41.015,2.336,56.97504,1.75568463875409,1.65321251377534,0.368472838440362,1.38721180031373,1.61294271588699,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,29.015,44.58,2.732,79.26898,1.89910326991004,1.65321251377534,0.436480695009495,1.46262257490055,1.64914006414422,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,24.66,40.33,2.35,57.951,1.76306093453145,1.65321251377534,0.371067862271736,1.39199307225971,1.60562822200762,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,23.365,54.605,2.48,57.9452,1.76301746618655,1.65321251377534,0.394451680826216,1.36856578536033,1.7372324114408,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,24.57,53.54,2.467,60.61419,1.78257430596982,1.65321251377534,0.392169149489736,1.39040515648008,1.72867836685091,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,31.485,43.235,2.341,73.706385,1.86750511133471,1.65321251377534,0.369401413696624,1.49810369763808,1.63583546331164,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,25.78,44.265,2.452,63.21256,1.80080337886376,1.65321251377534,0.389520465846377,1.41128291301738,1.64606046855564,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,30.1,46.73,2.42,72.842,1.86238186157427,1.65321251377534,0.383815365980431,1.47856649559384,1.66959578102431,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,24.755,34.885,2.274,56.29287,1.75045339101922,1.65321251377534,0.356790460351716,1.3936629306675,1.54263872731516,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,23.325,35.09,1.865,43.501125,1.63850048856324,1.65321251377534,0.270678836144706,1.36782165241854,1.54518336821541,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,27.36,50.885,2.402,65.71872,1.81768909611497,1.65321251377534,0.380573003066887,1.43711609304808,1.70658977885342,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,26.82,48.34,2.403,64.44846,1.80921254431948,1.65321251377534,0.3807537708039,1.42845877351558,1.68430664607163,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,26.935,44.235,2.285,61.546475,1.78920318428784,1.65321251377534,0.358886204405869,1.43031697988197,1.64576603160748,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,28.9,45.655,2.674,77.2786,1.88805924568251,1.65321251377534,0.427161402925966,1.46089784275655,1.65948834711673,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,28.4,43.375,2.505,71.142,1.8521260702503,1.65321251377534,0.398807730203264,1.45331834004704,1.63723948779893,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,25.98,37.415,2.234,58.03932,1.7637223155166,1.65321251377534,0.34908316877959,1.41463914673701,1.57304574955905,"Victoria"
"flem","2016-06-27","fraxinus pennsylvanica urbanite","fpu_45","fpu_45-fraxinus pennsylvanica urbanite",45,26.505,37.815,2.343,62.101215,1.79310009715941,1.65321251377534,0.369772288596963,1.42332780856245,1.57766410473213,"Victoria"
