"nursery","date","species","site","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,42.89,48.97,2.809,120.47801,2.08090778544065,1.8750612633917,0.448551739201578,1.63235604623907,1.68993010401822
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,41.985,50.825,2.211,92.828835,1.96768290010056,1.8750612633917,0.344588742578714,1.62309415752184,1.70607738731008
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,33.975,37.975,2.497,84.835575,1.92857800775588,1.8750612633917,0.397418542351348,1.53115946540453,1.57949778253482
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,40.92,50.59,3.049,124.76508,2.0960930494055,1.8750612633917,0.484157424365381,1.61193562504012,1.70406467940857
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,46.085,50.05,3.227,148.716295,2.17235855722983,1.8750612633917,0.508798965403905,1.66355959182592,1.69940408181534
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,37.615,43.685,3.306,124.35519,2.09466391539064,1.8750612633917,0.519302849235429,1.57536106615521,1.64033234004778
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,45.07,48.105,3.377,152.20139,2.18241861870639,1.8750612633917,0.528531060635411,1.65388755807098,1.68219021898412
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,36.12,42.795,3.256,117.60672,2.07043213785863,1.8750612633917,0.512684396217164,1.55774774164147,1.63139303071276
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,33.115,42.4,3.284,108.74966,2.03642790783031,1.8750612633917,0.516403148447403,1.52002475938291,1.62736585659273
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,38.12,45.03,2.81,107.1172,2.02985921187137,1.8750612633917,0.44870631990508,1.58115289196629,1.65350194696293
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,39.08,47.69,2.68,104.7344,2.02008934907552,1.8750612633917,0.428134794028789,1.59195455504674,1.67842732243387
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,35.08,49.89,2.79,97.8732,1.9906637879676,1.8750612633917,0.445604203273598,1.545059584694,1.69801350393918
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,41.92,53.015,2.79,116.9568,2.06802547724927,1.8750612633917,0.445604203273598,1.62242127397567,1.72439876574326
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,42.35,46.705,2.87,121.5445,2.08473531140072,1.8750612633917,0.457881896733992,1.62685341466673,1.66936337641562
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,36.385,41.415,2.97,108.06345,2.03367882857468,1.8750612633917,0.472756449317212,1.56092237925747,1.61715766569494
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,46.8,39.27,3.213,150.3684,2.17715657862564,1.8750612633917,0.506910725551518,1.67024585307412,1.59406090127042
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,45.515,48.705,2.967,135.043005,2.13047209338405,1.8750612633917,0.472317546316842,1.65815454706721,1.68757354768168
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,40.155,50.86,2.665,107.013075,2.0294368436052,1.8750612633917,0.425697213362591,1.60373963024261,1.70637635583969
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-021","002-A-021-elaeocarpus_reticulatus_primadonna",75,44.23,53.705,3.105,137.33415,2.1377785438822,1.8750612633917,0.492061604512599,1.6457169393696,1.73001472091972
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-052","002-A-052-elaeocarpus_reticulatus_primadonna",400,78.37,88.225,3.814,298.90318,2.47553053547791,2.60205999132796,0.581380688709987,1.89414984676792,1.94559166703201
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-052","002-A-052-elaeocarpus_reticulatus_primadonna",400,89.67,100.365,4.92,441.1764,2.6446122725263,2.60205999132796,0.69196510276736,1.95264716975894,2.00158228893511
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-052","002-A-052-elaeocarpus_reticulatus_primadonna",400,72.61,97.89,4.207,305.47027,2.48496894877419,2.60205999132796,0.623972512016996,1.8609964367572,1.99073832850754
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","002-A-052","002-A-052-elaeocarpus_reticulatus_primadonna",400,84.59,90.14,4.422,374.05698,2.57293776320235,2.60205999132796,0.645618738242695,1.92731902495966,1.95491755373496
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,34.88,48.235,2.921,101.88448,2.00810803323408,2,0.46553155697355,1.54257647626053,1.68336228286028
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,33.95,45.08,3.006,102.0537,2.00882875486741,2,0.477988976250889,1.53083977861652,1.65398390737407
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,37.69,55.605,3,113.07,2.05334739216927,2,0.477121254719662,1.5762261374496,1.74511384508525
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,35.82,49.905,2.821,101.04822,2.00452866766838,2,0.450403086155366,1.55412558151301,1.6981440599245
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,41.49,49.835,2.751,114.13899,2.05743402521866,2,0.439490590389684,1.61794343482897,1.69753446259696
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,39.775,50.195,2.995,119.126125,2.07600701504395,2,0.47639682672533,1.59961018831862,1.70066045856817
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,35.14,47.685,3.009,105.73626,2.02422394489936,2,0.478422187740081,1.54580175715928,1.67838178697045
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,36.125,45.09,2.915,105.304375,2.02244641485964,2,0.464638559095033,1.5578078557646,1.65408023530657
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,35.56,50.625,2.84,100.9904,2.00428009234521,2,0.453318340047038,1.55096175229818,1.70436503622272
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,38.295,44.28,2.934,112.35753,2.0506021833672,2,0.467460109507264,1.58314207385993,1.64620761220669
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,38.44,49.89,2.984,114.70496,2.05958219779714,2,0.474798818800631,1.58478337899651,1.69801350393918
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,34.785,40.31,2.725,94.789125,1.97675851430633,2,0.435366506612661,1.54139200769367,1.60541279815305
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,39.45,41.875,2.72,107.304,2.03061591157964,2,0.434568904034199,1.59604700754544,1.6219548200449
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,38.245,40.08,3.075,117.603375,2.07041978536975,2,0.487845120111436,1.58257466525831,1.60292771285919
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,40.81,43.13,2.915,118.96115,2.0754051538683,2,0.464638559095033,1.61076659477327,1.63477945814595
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,37.075,41.65,2.765,102.512375,2.01077629534114,2,0.441695135640717,1.56908115970042,1.61961500574281
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,42.255,43.555,2.555,107.961525,2.03326901051219,2,0.407390904470732,1.62587810604145,1.63903801807537
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,40.025,45.695,2.936,117.5134,2.07008739183537,2,0.467756051244033,1.60233134059134,1.65986868166268
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,38.635,46.375,2.115,81.713025,1.91229128829211,2,0.325310371711061,1.58698091658105,1.6662839226231
"a_mm",2016-05-26,"elaeocarpus_reticulatus_primadonna","Mangrove Mountain","005-A-015","005-A-015-elaeocarpus_reticulatus_primadonna",100,38.885,44.065,2.824,109.81124,2.04064679567091,2,0.450864692379766,1.58978210329114,1.64409377445814
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,71.84,83.895,3.049,219.04016,2.34052374802463,2.30102999566398,0.484157424365381,1.85636632365925,1.92373607838393
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,83.935,89.605,3.413,286.470155,2.45707938304349,2.30102999566398,0.533136288278639,1.92394309476485,1.95233224416909
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,85.85,96.395,3.088,265.1048,2.42341759116063,2.30102999566398,0.489677291663699,1.93374029949694,1.98405450767124
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,81.345,90.8,3.2,260.304,2.41548084181104,2.30102999566398,0.505149978319906,1.91033086349114,1.95808584852109
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,83.6,98.37,3.581,299.3716,2.47621059845092,2.30102999566398,0.554004321011903,1.92220627743902,1.99286267138903
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,91.31,102.195,3.471,316.93701,2.50097295645212,2.30102999566398,0.540454613671412,1.96051834278071,2.00942964799508
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,75.545,83.7,3.163,238.948835,2.37830491745022,2.30102999566398,0.500099191915723,1.8782057255345,1.92272545799326
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,90.145,94.845,3.114,280.71153,2.44826025129684,2.30102999566398,0.493318608232101,1.95494164306474,1.9770144408689
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,85.32,90.41,3.294,281.04408,2.44877444161113,2.30102999566398,0.517723594833736,1.93105084677739,1.95621646924339
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,88.44,104.06,3.43,303.3492,2.48194285394945,2.30102999566398,0.535294120042771,1.94664873390668,2.01728382156002
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,88.345,94.48,3.305,291.980225,2.46535343889979,2.30102999566398,0.519171463821659,1.94618197507813,1.97533988460546
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,82.97,88.83,3.164,262.51708,2.41915756491697,2.30102999566398,0.500236474825639,1.91892109009134,1.94855966210896
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,88.51,93.7,3.557,314.83007,2.49807620593415,2.30102999566398,0.55108386518578,1.94699234074837,1.97173959088778
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,90.435,90.835,2.988,270.21978,2.4317171360644,2.30102999566398,0.475380593143361,1.95633654292103,1.95825322052598
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-036","001-A-036-ficus_macrocarpa_flash",200,83.96,94.365,3.265,274.1294,2.43795561552146,2.30102999566398,0.513883185611093,1.92407242991036,1.97481094424069
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,43.36,54.09,2.49,107.9664,2.03328862062607,2,0.396199347095736,1.63708927353033,1.73311698144206
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,38.8,49.66,2.33,90.404,1.95618764662023,2,0.367355921026019,1.58883172559421,1.69600671521855
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,43.815,55.995,2.46,107.7849,2.03255792313261,2,0.390935107103379,1.64162281602923,1.74814924898199
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,47.31,53.94,2.395,113.30745,2.05425846579915,2,0.379305517750582,1.67495294804857,1.73191094211687
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,46.455,57.425,2.58,119.8539,2.0786521703757,2,0.41161970596323,1.66703246441247,1.75910100386706
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,43.765,51.61,2.377,104.029405,2.01715611453169,2,0.37602918172818,1.64112693280351,1.71273385906995
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,47.795,54.16,2.37,113.27415,2.05413081195301,2,0.374748346010104,1.67938246594291,1.73367865567709
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,42.42,52.285,2.486,105.45612,2.02307178848617,2,0.395501124305626,1.62757066418054,1.7183771123549
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,48.085,59.57,2.536,121.94356,2.08615886959182,2,0.404149249209695,1.68200962038212,1.77502760009884
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,40.955,59.085,2.115,86.619825,1.9376173019797,2,0.325310371711061,1.61230693026864,1.77147723986482
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,42.84,55.42,2.325,99.603,1.99827241938579,2,0.366422957225973,1.63184946215982,1.74366652144621
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,42.115,55.325,2.566,108.06709,2.03369345706647,2,0.40925665203891,1.62443680502756,1.7429214225993
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,51.065,59.37,2.498,127.56037,2.10571577028184,2,0.397592434038117,1.70812333624373,1.77356704892606
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,40.545,54.36,2.489,100.916505,2.003962201363,2,0.396024896608593,1.60793730475441,1.73527944806046
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,47,67.04,2.325,109.275,2.03852081516169,2,0.366422957225973,1.67209785793572,1.82633400562222
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,41.07,52.105,2.405,98.77335,1.9946397835635,2,0.381115080709851,1.61352470285365,1.71687940023271
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,46.365,50.61,2.06,95.5119,1.98005748448814,2,0.313867220369153,1.66619026411899,1.70423633730879
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,46.355,53.66,2.575,119.364125,2.07687381878964,2,0.41077723337721,1.66609658541243,1.72965066833592
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,52.79,63.74,2.422,127.85738,2.10672580080799,2,0.384174138807033,1.72255166200096,1.80441205913771
"a_mm",2016-05-26,"ficus_macrocarpa_flash","Mangrove Mountain","001-A-020","001-A-020-ficus_macrocarpa_flash",100,51.86,62.635,2.675,138.7255,2.14215629879058,2,0.427323786357247,1.71483251243333,1.79681708175936
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,102.44,118.16,4.037,413.55028,2.61652831920671,2.60205999132796,0.606058749410314,2.01046956979639,2.07247048230389
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,109.91,137.745,1.999,219.71009,2.34185000198515,2.60205999132796,0.300812794118117,2.04103720786703,2.13907584337268
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,103.09,133.965,5.376,554.21184,2.74367579967021,2.60205999132796,0.730459260045769,2.01321653962444,2.12699134842207
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,94.5,115.03,4.27,403.515,2.60585968353429,2.60205999132796,0.630427875025024,1.97543180850926,2.06081111979135
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,101.905,121.815,4.377,446.038185,2.64937203993393,2.60205999132796,0.641176546613114,2.00819549332082,2.08570076954585
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,93.655,115.005,4.659,436.338645,2.6398236786458,2.60205999132796,0.668292710448221,1.97153096819758,2.06071672231192
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,115.5,139.835,4.794,553.707,2.7432800139258,2.60205999132796,0.680698029697635,2.06258198422816,2.14561588674892
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,103.555,120.95,5.039,521.813645,2.71751543135816,2.60205999132796,0.702344358355769,2.01517107300239,2.0826058726979
"a_mm",2016-05-26,"jacaranda_mimosifolia","Mangrove Mountain","001-A-039","001-A-039-jacaranda_mimosifolia",400,96.51,116.18,4.325,417.40575,2.62055842742247,2.60205999132796,0.635986111800833,1.98457231562163,2.06513137214021
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,70.325,90.24,4.813,338.474225,2.5295256025146,2.30102999566398,0.682415861677358,1.84710974083724,1.95539908663927
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,63.31,74.445,4.053,256.59543,2.40924891726316,2.30102999566398,0.607776603741693,1.80147231352147,1.871835534253
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,58.365,65.605,4.226,246.65049,2.39208198257572,2.30102999566398,0.625929492716295,1.76615248985942,1.81693693982779
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,70.285,77.31,3.831,269.261835,2.43017480115195,2.30102999566398,0.583312151983078,1.84686264916887,1.88823567327057
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,63.865,77.675,3.835,244.922275,2.38902828479668,2.30102999566398,0.583765368285,1.80526291651168,1.89028126192701
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,53.445,67.18,4.667,249.427815,2.39694488229185,2.30102999566398,0.669037800885156,1.7279070814067,1.82723999950565
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,58.795,75.275,3.348,196.84566,2.29412584402424,2.30102999566398,0.524785449321222,1.76934039470302,1.8766507641848
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,58.815,75.6,4.024,236.67156,2.37414607340376,2.30102999566398,0.604657972047871,1.76948810135589,1.87852179550121
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,44.24,53.805,2.54,112.3696,2.05064883491658,2.30102999566398,0.404833716619938,1.64581511829664,1.73082263573165
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,60.42,76.99,4.055,245.0031,2.38917157948444,2.30102999566398,0.607990858547175,1.78118072093726,1.88643431962894
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,61.995,77.96,4.217,261.432915,2.41736026535225,2.30102999566398,0.625003601014863,1.79235666433739,1.89187183044558
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,54.54,72.165,5.445,296.9703,2.47271301769741,2.30102999566398,0.735997884091794,1.73671513360561,1.85832661595825
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,61.195,67.43,4.76,291.2882,2.46432289184125,2.30102999566398,0.677606952720493,1.78671593912075,1.82885315967664
"a_mm",2016-05-26,"lophostemon_confertus","Mangrove Mountain","005-A-042","005-A-042-lophostemon_confertus",200,60.93,75.515,4.354,265.28922,2.42371960282954,2.30102999566398,0.638888424705076,1.78483117812447,1.878033226731
