"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.63,13.16,1.11,12.9093,1.11090269351511,1.39794000867204,0.0453229787866575,1.06557971472845,1.11925588927794
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.425,12.315,1.252,13.0521,1.11568039252021,1.39794000867204,0.0976043288744109,1.0180760636458,1.09043441617512
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.16,12.5,1.128,12.58848,1.09997329424888,1.39794000867204,0.0523090996473234,1.04766419460156,1.09691001300806
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.36,12.705,1.386,14.35896,1.157122985685,1.39794000867204,0.141763230275788,1.01535975540921,1.10397466938639
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.72,11.195,1.081,11.58832,1.06402047931006,1.39794000867204,0.0338256939533103,1.03019478535675,1.04902409791505
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.635,13.185,1.296,13.78296,1.13934249577332,1.39794000867204,0.112605001534575,1.02673749423875,1.12008013412945
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.965,13.095,1.165,13.939225,1.14423862831149,1.39794000867204,0.0663259253620378,1.07791270294946,1.11710550276125
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,9.955,12.715,1.32,13.1406,1.11861519556928,1.39794000867204,0.12057393120585,0.998041264363428,1.10431636451173
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.38,14.25,0.96,10.9248,1.03841349509862,1.39794000867204,-0.0177287669604316,1.05614226205905,1.15381486434453
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.265,16.34,1.254,12.87231,1.10965649020131,1.39794000867204,0.0982975364946976,1.01135895370661,1.2132520521964
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.67,13.255,1.232,13.14544,1.11877512725288,1.39794000867204,0.0906107078284066,1.02816441942447,1.12237973206911
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,10.58,13.485,1.02,10.7916,1.03308583946108,1.39794000867204,0.00860017176191757,1.02448566769917,1.12985095078891
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.555,12.625,1.32,15.2526,1.18334388102098,1.39794000867204,0.12057393120585,1.06276994981513,1.1012313867907
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.74,15.055,1.559,18.30266,1.26251421210044,1.39794000867204,0.192846115188842,1.0696680969116,1.17768075984878
"pallara",2017-12-01,"callistemon_viminalis","cv_25","cv_25-callistemon_viminalis",25,11.485,16.05,1.428,16.40058,1.2148592069712,1.39794000867204,0.154728207440156,1.06013099953104,1.20547503674089
