nursery,date,species,batch_id,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD
ett,29/06/2016,acer_rubrum_octoberglory,ar_200,ar_200-acer_rubrum_octoberglory,200,63.32,96.84,4.52,286.2064,2.456679341,2.301029996,0.655138435,1.801540906,1.986054781
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,53.08,64.24,4.333,229.99564,2.361719603,2,0.636788689,1.724930914,1.807805532
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.57,68.205,4.601,228.07157,2.358071152,2,0.662852233,1.695218919,1.833816213
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,52.46,69.12,4.334,227.36164,2.356717193,2,0.636888907,1.719828286,1.839603729
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,48.67,57.595,4.665,227.04555,2.356112994,2,0.668851648,1.687261346,1.760384783
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.735,50.18,4.37,217.34195,2.337143559,2,0.640481437,1.696662122,1.700530657
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,40.935,52.105,4.396,179.95026,2.255152478,2,0.643057684,1.612094795,1.7168794
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,43.205,60.085,3.655,157.914275,2.198421391,2,0.562887381,1.635534009,1.778766066
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,39.76,58.03,3.944,156.81344,2.195383282,2,0.595936906,1.599446376,1.763652571
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.38,58.35,3.455,170.6079,2.231999137,2,0.538448052,1.693551086,1.76604086
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.755,53.56,4.331,215.488905,2.333424914,2,0.636588184,1.696836731,1.728840568
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,45.27,59.885,4.35,196.9245,2.294299751,2,0.638489257,1.655810494,1.777318054
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,43.915,56.435,3.645,160.070175,2.20431042,2,0.561697533,1.642612887,1.751548529
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.125,58.9,3.959,194.485875,2.288888065,2,0.597585502,1.691302563,1.770115295
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,49.25,55.57,4.247,209.16475,2.320488496,2,0.628082261,1.692406235,1.744840397
ett,29/06/2016,angophora_costata,ac_100,ac_100-angophora_costata,100,52.745,61.13,3.392,178.91104,2.25263714,2,0.530455844,1.722181297,1.786254396
