"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,26.09,37.09,2.04,53.2236,1.72610424652612,1.43136376415899,0.309630167425899,1.41647407910022,1.56925683332861
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,19.305,26.78,1.632,31.50576,1.49838996037791,1.43136376415899,0.212720154417842,1.28566980596007,1.42781057267599
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.94,28.47,1.949,46.65906,1.66893598518801,1.43136376415899,0.289811839117621,1.37912414607039,1.45438746714695
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,26.205,34.295,2.233,58.515765,1.76727288711005,1.43136376415899,0.348888723071438,1.41838416403861,1.53523080719451
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.755,31.18,1.993,47.343715,1.67526233345571,1.43136376415899,0.299507298700488,1.37575503475522,1.49387611085282
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,27.78,31.725,2.233,62.03274,1.79262096447303,1.43136376415899,0.348888723071438,1.4437322414016,1.50140163076674
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.63,32.6,1.968,46.50384,1.66748881572769,1.43136376415899,0.294025094095323,1.37346372163237,1.51321760006794
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.2,28.86,2.095,48.604,1.68667201219321,1.43136376415899,0.321184027302314,1.3654879848909,1.46029632675748
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.775,29.445,2.128,52.7212,1.72198528678032,1.43136376415899,0.327971623623011,1.39401366315731,1.46901155865569
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,21.265,27.275,2.235,47.527275,1.676942914518,1.43136376415899,0.349277527467955,1.32766538705004,1.43576475926038
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.35,32.85,2.043,49.74705,1.6967673321831,1.43136376415899,0.310268366632448,1.38649896555065,1.5165353738958
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.39,31.48,1.574,38.38986,1.58421652833678,1.43136376415899,0.197004728023046,1.38721180031373,1.49803472368703
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,22.415,29.84,2.041,45.749015,1.66038174791788,1.43136376415899,0.309843004716071,1.35053874320181,1.47479881880063
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.165,33.605,2.12,49.1098,1.69116816546793,1.43136376415899,0.326335860928751,1.36483230453917,1.5264038997368
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,22.16,27.385,1.867,41.37272,1.61671407400547,1.43136376415899,0.271144317949078,1.34556975605639,1.4375127452648
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.895,32.28,2.008,49.98916,1.69887583908446,1.43136376415899,0.302763708472982,1.39611213061148,1.50893352605003
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,26.005,35.03,1.987,51.671935,1.71325472522067,1.43136376415899,0.298197867109815,1.41505685811085,1.54444013731769
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,25.52,36.865,2.003,51.11656,1.7085616193427,1.43136376415899,0.301680949293576,1.40688067004912,1.56661423823912
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,20.795,26.58,1.867,38.824265,1.58910324265003,1.43136376415899,0.271144317949078,1.31795892470095,1.42455497660671
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.31,33.22,2.161,52.53391,1.72043972572658,1.43136376415899,0.334654766883241,1.38578495884334,1.52139962811538
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.495,29.76,1.781,41.844595,1.62163936882221,1.43136376415899,0.250663919463244,1.37097544935897,1.47363292687384
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,27.465,33.36,2.053,56.385645,1.75116855272797,1.43136376415899,0.312388949370592,1.43877960335738,1.5232260419657
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,20.8,29.795,1.872,38.9376,1.59036917936485,1.43136376415899,0.272305844402086,1.31806333496276,1.47414338976081
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.685,33.725,2.244,55.39314,1.74345598413967,1.43136376415899,0.351022852584124,1.39243313155555,1.52795195834394
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.05,31.95,1.857,44.66085,1.64992698444963,1.43136376415899,0.26881190373978,1.38111508070985,1.50447086249442
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,21.99,30.515,1.775,39.03225,1.5914235867519,1.43136376415899,0.249198357391113,1.34222522936079,1.48451337429261
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,20.905,28.02,1.909,39.907645,1.6010561002801,1.43136376415899,0.280805928393667,1.32025017188643,1.44746813094976
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.35,32.995,2.107,51.30545,1.71016350115875,1.43136376415899,0.3236645356081,1.38649896555065,1.51844813269814
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,28.8,33.43,2.023,58.2624,1.76538837053004,1.43136376415899,0.305995882770805,1.45939248775923,1.52413637659257
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,21.835,27.91,1.967,42.949445,1.6329575561767,1.43136376415899,0.293804359919337,1.33915319625736,1.44575983648863
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,20.8,29.305,1.9,39.52,1.59681693591559,1.43136376415899,0.278753600952829,1.31806333496276,1.46694172571764
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.175,31.24,1.977,45.816975,1.66102641213021,1.43136376415899,0.296006669313672,1.36501974281653,1.49471102520526
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,19.755,28.375,2.001,39.529755,1.59692412265368,1.43136376415899,0.301247088636211,1.29567703401747,1.45293587020118
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,22.145,28.48,1.7,37.6465,1.57572460599905,1.43136376415899,0.230448921378274,1.34527568462078,1.45453998496482
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.495,31.785,1.986,46.66107,1.66895469351833,1.43136376415899,0.297979244159362,1.37097544935897,1.50222221576648
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,29.365,32.12,2.217,65.102205,1.81359569829346,1.43136376415899,0.345765693114488,1.46783000517898,1.50677553660664
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.615,33.465,1.975,46.639625,1.6687550498752,1.43136376415899,0.295567099962479,1.37318794991272,1.52459082933952
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.385,30.795,2.164,50.60514,1.70419463067905,1.43136376415899,0.335257256434532,1.36893737424452,1.48848020842627
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,19.4,27.45,1.892,36.7048,1.564722861996,1.43136376415899,0.276921132065774,1.28780172993023,1.43854234878611
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,26.355,34.715,2.362,62.25051,1.79414291382847,1.43136376415899,0.373279893277496,1.42086302055098,1.54051716959257
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,24.705,31.63,2.172,53.65926,1.72964467914224,1.43136376415899,0.336859820916809,1.39278485822544,1.50009919191572
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,22.65,31.435,2.014,45.6171,1.65912767256645,1.43136376415899,0.304059466217599,1.35506820634885,1.49741346468621
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.165,29.27,1.863,43.156395,1.63504515943542,1.43136376415899,0.270212854896243,1.36483230453917,1.46642272243379
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,26.24,31.495,2.083,54.65792,1.73765310065137,1.43136376415899,0.318689269947746,1.41896383070362,1.49824161268589
"greenstock",2017-01-17,"agathis_robusta","ar_400mm","ar_400mm-agathis_robusta",27,23.805,30.745,2.275,54.156375,1.73364958680366,1.43136376415899,0.356981400993131,1.37666818581053,1.48777449738067
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.435,19.35,1.13,15.18155,1.18131611425261,1.43136376415899,0.0530784434834197,1.12823767076919,1.28668096935493
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.635,22.91,1.493,23.343055,1.36815769330398,1.43136376415899,0.174059807725025,1.19409788557895,1.3600250891894
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.42,17.21,1.71,22.9482,1.36074862622513,1.43136376415899,0.232996110392154,1.12775251583297,1.23578087032756
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,16.64,20.255,1.748,29.08672,1.46369475025309,1.43136376415899,0.242541428298384,1.22115332195471,1.30653224751961
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.45,22.22,1.431,19.24695,1.2843619180982,1.43136376415899,0.155639633759776,1.12872228433843,1.34674405460485
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.495,22.325,1.65,20.61675,1.31422020467638,1.43136376415899,0.217483944213906,1.09673626046247,1.34879146756058
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,14.95,21.185,1.698,25.3851,1.40457887856838,1.43136376415899,0.229937685907934,1.17464119266045,1.32602846833701
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.98,20.745,1.552,24.80096,1.39446849190014,1.43136376415899,0.19089171692217,1.20357677497797,1.31691343916499
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.985,21.845,1.675,23.424875,1.36967728208041,1.43136376415899,0.224014811372864,1.14566247070755,1.33935204904559
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.795,19.19,1.7,21.7515,1.33748921160148,1.43136376415899,0.230448921378274,1.1070402902232,1.28307497473547
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.105,17.485,1.288,15.59124,1.19288065680154,1.43136376415899,0.109915863023793,1.08296479377775,1.24266563664526
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.935,21.73,1.603,22.337805,1.34904049540347,1.43136376415899,0.204933522354145,1.14410697304932,1.33705972632052
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,14.745,19.37,1.682,24.80109,1.39447076834971,1.43136376415899,0.225825991461893,1.16864477688782,1.28712962071911
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.615,23.92,1.793,27.997695,1.4471222781284,1.43136376415899,0.253580289562183,1.19354198856622,1.37876117531637
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.82,22.09,1.714,21.97348,1.34189884276998,1.43136376415899,0.234010817587179,1.1078880251828,1.34419571587143
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.885,22.785,1.726,23.96551,1.37958667546547,1.43136376415899,0.237040791379191,1.14254588408628,1.35764903291847
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.375,21.09,1.563,24.031125,1.38077410246664,1.43136376415899,0.193958978019187,1.18681512444745,1.32407657973949
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.48,17.65,1.721,21.47808,1.33199545567397,1.43136376415899,0.23578087032756,1.09621458534641,1.24674470972384
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.16,20.435,1.623,21.35868,1.32957440910417,1.43136376415899,0.210318519826232,1.11925588927794,1.31037464204761
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.89,17.955,1.506,19.41234,1.28807788921808,1.43136376415899,0.177824971864682,1.1102529173534,1.25418540946209
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.29,21.535,1.577,20.95833,1.32135667427163,1.43136376415899,0.197831693328903,1.12352498094273,1.33314487609862
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,11.375,18.725,1.298,14.76475,1.1692260977935,1.43136376415899,0.11327469246435,1.05595140532915,1.2724218263715
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.775,19.95,1.436,19.7809,1.2962460474301,1.43136376415899,0.157154439906282,1.13909160752382,1.29994290002277
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,12.765,17.045,1.657,21.151605,1.32534332755961,1.43136376415899,0.219322508419337,1.10602081914027,1.23159700556491
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.01,18.89,1.578,23.68578,1.37448769111667,1.43136376415899,0.198106998873402,1.17638069224327,1.27623195792183
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,15.895,19.59,2.01,31.94895,1.50445658967128,1.43136376415899,0.303196057420489,1.20126053225079,1.29203443599474
"greenstock",2017-01-17,"angophora_costata","ac_400mm","ac_400mm-angophora_costata",27,13.5,19.165,1.872,25.272,1.40263961289709,1.43136376415899,0.272305844402086,1.13033376849501,1.28250882359037
