date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
29/04/2016,eucalyptus pilularis,35690,25,29,99,10.82,11.23,19.2,19.85
29/04/2016,eucalyptus pilularis,35690,25,30,107,9.48,9.43,17.61,17.87
29/04/2016,eucalyptus pilularis,35690,25,31,103,11.53,11.56,21.45,21.93
29/04/2016,eucalyptus pilularis,35690,25,32,103.5,9.74,10.02,19.06,18.94
29/04/2016,eucalyptus pilularis,35690,25,33,120.5,10.3,10.06,21.67,22.08
29/04/2016,eucalyptus pilularis,35690,25,34,120.5,11.42,10.75,21.35,22.31
29/04/2016,eucalyptus pilularis,35690,25,35,119,11.79,11.68,20.79,22.22
29/04/2016,eucalyptus pilularis,35690,25,36,108.5,10,10.28,19.42,18.41
29/04/2016,eucalyptus pilularis,35690,25,37,114,10.45,10.37,22.74,22.36
29/04/2016,eucalyptus pilularis,35690,25,38,121,11.83,11.09,17.74,16.93
29/04/2016,eucalyptus pilularis,35690,25,39,117,11.56,11.72,15.31,17.04
29/04/2016,eucalyptus pilularis,35690,25,40,178,13.58,13.81,22.38,23.21
29/04/2016,eucalyptus pilularis,35690,25,41,144.5,12.45,13.08,19.8,20.64
29/04/2016,eucalyptus pilularis,35690,25,42,123,9.2,9.79,21.4,20.16
29/04/2016,eucalyptus pilularis,35690,25,43,131,10.29,11.03,17.87,17.31
29/04/2016,eucalyptus pilularis,35690,25,44,108,11.21,11.2,18.76,19.34
29/04/2016,eucalyptus pilularis,35690,25,45,84,9.21,10.41,21.53,22.33
28/04/2016,corymbia_maculata,34802,1000,1,564.3,98.96,93.48,137.13,137.13
28/04/2016,corymbia_maculata,34802,1000,2,740,124.76,133.44,145.83,147.85
28/04/2016,corymbia_maculata,34802,1000,3,610,104.45,99.61,123.78,136.14
28/04/2016,corymbia_maculata,34802,1000,4,740,100.12,109.89,120.5,117.36
28/04/2016,corymbia_maculata,34802,1000,5,731,108.99,103.52,121.13,121.02
28/04/2016,corymbia_maculata,34802,1000,6,655,115.35,116.91,132.25,128.78
28/04/2016,corymbia_maculata,34802,1000,7,663,109.87,106.73,128.74,132.16
28/04/2016,corymbia_maculata,34802,1000,8,692,109.9,120.96,116.68,118.95
28/04/2016,corymbia_maculata,34802,1000,9,623,112.29,118.15,150.67,150.37
28/04/2016,corymbia_maculata,34802,1000,10,734,107.87,123.53,132.74,120.71
28/04/2016,corymbia_maculata,34802,1000,11,600,106.52,103.24,125.22,107.85
28/04/2016,corymbia_maculata,34802,1000,12,685,96.16,103.1,108.95,108.74
28/04/2016,corymbia_maculata,34802,1000,13,576,111.2,112.16,123.88,124.02
28/04/2016,corymbia_maculata,34802,1000,14,592,108.6,115.39,139.78,121.4
28/04/2016,corymbia_maculata,34802,1000,15,650,108.01,105.93,132.69,119.93
28/04/2016,brachychiton_acerifolius,33924,1000,1,420.5,60.55,60.15,74.5,70.26
28/04/2016,brachychiton_acerifolius,33924,1000,2,404.8,57.43,57.87,69.17,69.77
28/04/2016,brachychiton_acerifolius,33924,1000,3,360.8,64.07,64.36,74.14,73.98
28/04/2016,brachychiton_acerifolius,33924,1000,4,425.4,66.7,66.74,77.28,77.99
28/04/2016,brachychiton_acerifolius,33924,1000,5,393.9,60.45,61.7,71.77,70.65
28/04/2016,brachychiton_acerifolius,33924,1000,6,387.2,57.88,57.56,67.57,70.89
28/04/2016,brachychiton_acerifolius,33924,1000,7,404,71.31,70.95,81.32,82.01
28/04/2016,brachychiton_acerifolius,33924,1000,8,426.7,62.72,62.83,75.15,74.39
28/04/2016,brachychiton_acerifolius,33924,1000,9,425.8,56.18,56.44,65.29,66.91
28/04/2016,brachychiton_acerifolius,33924,1000,10,391.8,55.57,56.24,66.39,64.6
28/04/2016,brachychiton_acerifolius,33924,1000,11,416.7,68.56,65.79,78.67,76.9
28/04/2016,brachychiton_acerifolius,33924,1000,12,389.6,49.07,49.44,58.37,59.87
28/04/2016,brachychiton_acerifolius,33924,1000,13,376.4,48.02,48.47,62.63,63.67
28/04/2016,brachychiton_acerifolius,33924,1000,14,424.9,52.6,52.32,62.03,61.6
28/04/2016,brachychiton_acerifolius,33924,1000,15,373.3,67.63,62.08,79.48,81.1
28/04/2016,brachychiton_acerifolius,33924,1000,16,402.2,70.7,71.54,79.19,78.2
28/04/2016,brachychiton_acerifolius,33924,1000,17,410.3,70.6,71,78.03,78.5
28/04/2016,olea_europaea,35470,100,1,275,36.38,37.99,44.48,41.56
28/04/2016,olea_europaea,35470,100,2,260,33.88,33.64,41.78,41.26
28/04/2016,olea_europaea,35470,100,3,237.5,29.82,29.58,40.54,39.41
