date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,6,249.2,25.68,24.64,37.51,36.52
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,7,260.3,26.59,27.13,43.51,40.35
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,8,253.6,28.85,27.62,46.93,44.89
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,9,262.7,27.48,27.78,39.03,39.25
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,10,239.2,29.16,30.36,43.17,45.1
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,11,246.8,31.49,33.1,42.05,42.53
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,12,240.6,28.25,29.3,39.07,39.28
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,13,254.5,27.25,28.21,36.69,37.65
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,14,256.2,30.92,31.94,47.65,48.35
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,15,246.8,29.86,30.89,39.45,40.91
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,16,261.2,29.84,28.81,38.57,37.06
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,17,241.3,29.68,28.72,39.17,38.4
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,18,223.2,27.75,27.68,37.6,37.16
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,19,246.2,26.76,26.94,37.66,37.42
05/23/2016,ulmus_parvifolia_todd,001-S-025,75,20,257.3,27.67,27.58,36.37,37.66
05/23/2016,ulmus_parvifolia_todd,003-A-024,400,1,530.7,81.32,80.97,94.46,86.05
05/23/2016,ulmus_parvifolia_todd,003-A-024,400,2,402.1,79.51,81.48,94.12,99.02
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,1,294.6,29.31,28.69,35.64,37.14
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,2,286.8,26.84,27.12,32.06,33.37
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,3,290.9,31.22,31.4,36.65,36.85
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,4,283,29.12,28.88,38.66,39.43
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,5,256.8,25.39,26.73,37.53,39.38
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,6,287.8,29.72,29.57,34.57,35.22
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,7,240.5,22.41,21.97,32.61,33
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,8,233.5,28.87,29.29,35.04,35.08
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,9,292,31.06,30.08,37.55,37.33
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,10,329.6,32.54,32.71,39.4,38.83
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,11,334.8,38.95,40.9,41.74,42.28
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,12,303.2,26.29,26.79,34.55,35.76
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,13,299.3,26.82,26.05,31.56,31.58
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,14,355.1,35.45,35.01,42.61,44.56
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,15,310.4,35.02,33.08,41.11,41.17
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,16,280.8,30.07,31.48,41.44,42.98
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,17,314.9,32.88,31.55,47.07,45.44
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,18,277.4,33.33,32.37,42.22,40.77
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,19,256.2,26.68,27.69,34.75,35.81
05/23/2016,waterhousea_floribunda_greenavenue,001-A-064,75,20,277.2,28.56,28.89,35.95,37.56
