nursery,date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
treesimpact,30/11/2016,araucaria_heterophylla,3450.2,1200,1,624.4,54.3,,63.5,
treesimpact,30/11/2016,araucaria_heterophylla,3450.2,1200,2,642.7,49,,58.2,
treesimpact,30/11/2016,araucaria_heterophylla,3450.2,1200,3,887,53.1,,55.3,
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,1,414.9,67.27,67.37,92.02,89.56
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,2,467.5,77.39,77.09,99.78,98.76
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,3,450.7,66.06,68.4,92.35,91.17
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,4,479,74.69,75.23,94.24,94.74
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,5,512,79.77,80.42,98.16,100.91
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,6,487.1,73.72,73.95,101.03,100.85
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,7,441.2,64.36,66.56,94.05,93.98
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,8,436.6,67.96,71.31,91.87,92.67
treesimpact,30/11/2016,corymbia_maculata_lowanna,3927,250,9,310.7,60.29,60.45,86.23,85.75
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,1,325.9,50.34,49.5,65.34,64.85
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,2,361.5,53.15,53.79,67.21,68.83
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,3,340.2,55.88,57.33,76.86,75.42
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,4,340.2,53.17,53.82,67.55,66.2
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,5,340.2,56.81,57.76,73.72,74.19
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,6,374.9,54.32,54.8,72.91,72.15
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,7,313.2,53.18,53.06,70.31,68.73
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,8,337.9,57.94,58.37,82.71,81.35
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,9,381.9,59.33,60.69,77.35,76.65
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,10,367,57.62,59.89,72.61,71.17
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,11,365.5,54.7,54.32,72.59,71.42
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,12,368.3,52.18,53.33,65.35,66.55
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,13,354.3,55.01,58,73.59,74.04
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,14,373,58.79,61.08,75.33,75.89
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,15,398.2,62.39,62.44,77.81,75.88
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,16,371.3,49.4,49.61,66.12,65.04
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,17,356.3,54.68,55.33,72.23,69.52
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,18,389,58.42,59.13,76.13,74.57
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,19,358.5,56.64,57.01,79.02,77.52
treesimpact,30/11/2016,eucalyptus_grandis,3970,200,20,359.9,54.96,56.38,72.71,73.11
treesimpact,30/11/2016,ficus_microcarpa_hilliiflash,3789,600,1,511,103.82,104,113.68,109.25
