batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
J15_PCN_STD,pyrus_cerasifera_nigra,35,4,,179,5,53,15.3,22,18.7,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,5,,175,6,65,20.1,16.9,18.1,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,6,,178,6,84,22.3,20.7,21.6,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,7,,174,8,74,12.1,15.8,17.1,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,8,,171,7,61,15.9,12,25.2,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,9,,164,7,83,19.3,19.2,18.5,,,
J15_PCN_STD,pyrus_cerasifera_nigra,35,10,,168,6,82,18.5,20.6,21.1,,,
F15_ANS,acer_negundo_sensation,25,1,,104,6,47,15,13.8,20.8,,,
F15_ANS,acer_negundo_sensation,25,2,,114,7,48,30.5,29.4,24.6,,,
F15_ANS,acer_negundo_sensation,25,3,,155,8,42,22.5,26.5,25.2,,,
F15_ANS,acer_negundo_sensation,25,4,,86,7,76,12,18.6,13.5,,,
F15_ANS,acer_negundo_sensation,25,5,,114,7,44,23.6,20.1,24.8,,,
F15_ANS,acer_negundo_sensation,25,6,,133,9,48,15.3,26.3,20.6,,,
F15_ANS,acer_negundo_sensation,25,7,,138,10,52,18.1,17,13.3,,,
F15_ANS,acer_negundo_sensation,25,8,,113,8,40,,,,,,
F15_ANS,acer_negundo_sensation,25,9,,112,7,59,,,,,,
F15_ANS,acer_negundo_sensation,25,10,,144,9,33,10.3,25.9,25.2,,,
J14_PCC,pyrus_calleryana_capital,35,1,,60,2,38,18.6,21,28.8,,,
J14_PCC,pyrus_calleryana_capital,35,2,,76,4,62,30.3,29.4,20.8,,,
J14_PCC,pyrus_calleryana_capital,35,3,,104,3,16,18.5,15.4,20.1,,,
J14_PCC,pyrus_calleryana_capital,35,4,,145,4,12,24.9,18.3,21.9,,,
J14_PCC,pyrus_calleryana_capital,35,5,,90,4,14,21.1,14.2,26.1,,,
J14_PCC,pyrus_calleryana_capital,35,6,,145,3,33,22.5,21.1,29.8,,,
J14_PCC,pyrus_calleryana_capital,35,7,,90,5,45,22,25.9,21.7,,,
J14_PCC,pyrus_calleryana_capital,35,8,,104,7,54,46.6,37,31.3,,,
J14_PCC,pyrus_calleryana_capital,35,9,,48,7,46,27.4,39.8,33.6,,,
J14_PCC,pyrus_calleryana_capital,35,10,,50,6,51,20.9,17.6,16.6,,,
F15_ZSGF_rocket,zelkova_serrata_goldenflame,35,1,,92,5,151,,,,,,
F15_ZSGF_rocket,zelkova_serrata_goldenflame,35,2,,81,2,115,,,,,,
F15_ZSGF_rocket,zelkova_serrata_goldenflame,35,3,,109,3,120,,,,,,
F15_ZSGF_rocket,zelkova_serrata_goldenflame,35,4,,73,2,109,,,,,,
