batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
fo_45,ficus_obliqua,45,3,210.2,75,8,91,84.9,60.8,47,0.97,0.76,0.57
fo_45,ficus_obliqua,45,4,195.3,47,7,107,54.1,70.8,78.3,0.78,1.06,1.09
fo_45,ficus_obliqua,45,5,162.7,38,6,75,43.7,40.4,91.7,0.65,0.52,1.25
fo_45,ficus_obliqua,45,6,169.7,60,7,78,76.3,66.4,13.8,1.08,0.47,0.92
fo_45,ficus_obliqua,45,7,199,48,8,73,86.3,74,43.8,1,1.02,0.65
fo_45,ficus_obliqua,45,8,196.5,74,8,64,63.1,87.9,52,0.77,0.96,1.18
fo_45,ficus_obliqua,45,9,222.1,82,7,75,55.9,79.3,73.2,0.55,1.02,0.85
fo_45,ficus_obliqua,45,10,151,59,6,59,37.1,67,60.1,0.42,0.51,0.65
gs_45,glochidion_sumatranum,45,1,194,37,15,78,32.8,29.4,41.5,0.37,0.35,0.38
gs_45,glochidion_sumatranum,45,2,183.8,56,10,69,30.3,29.3,27.7,0.28,0.25,0.25
gs_45,glochidion_sumatranum,45,3,166.2,51,16,64,28.7,26,30.5,0.31,0.27,0.34
gs_45,glochidion_sumatranum,45,4,188.7,66,7,59,55.5,56.9,41.5,0.48,0.49,0.29
gs_45,glochidion_sumatranum,45,5,199.3,32,8,83,24,31.1,31.3,0.24,0.31,0.35
gs_45,glochidion_sumatranum,45,6,207.7,47,8,77,29.4,36.2,45,0.3,0.43,0.44
gs_45,glochidion_sumatranum,45,7,201,30,9,87,23.9,23.9,19.5,0.27,0.27,0.24
gs_45,glochidion_sumatranum,45,8,199.7,38,6,96,27.1,21,25.4,0.27,0.25,0.3
gs_45,glochidion_sumatranum,45,9,189,31,11,83,32.5,45.8,43.9,0.34,0.45,0.48
gs_45,glochidion_sumatranum,45,10,175,38,12,65,33.9,28,28.9,0.33,0.31,0.33
hp_45,harpullia_pendula,45,1,217.4,112,7,70,58.8,41.6,48.1,0.53,0.37,0.43
hp_45,harpullia_pendula,45,2,227,125,5,78,20,31.9,30.2,0.17,0.32,0.25
hp_45,harpullia_pendula,45,3,234,103,8,76,33.2,39.3,41.3,0.26,0.38,0.37
hp_45,harpullia_pendula,45,4,227.4,114,8,88,32.6,56.2,58,0.27,0.52,0.56
hp_45,harpullia_pendula,45,5,232.8,90,5,52,37.3,44.2,53.9,0.3,0.41,0.63
hp_45,harpullia_pendula,45,6,245.2,129,2,66,53.8,64.4,69.3,0.5,0.54,0.61
hp_45,harpullia_pendula,45,7,215.9,115,6,66,28.9,33.6,34.8,0.21,0.28,0.28
hp_45,harpullia_pendula,45,8,225.1,130,5,70,43.8,53.2,46.7,0.35,0.27,0.4
hp_45,harpullia_pendula,45,9,241.4,120,3,75,35.1,71.7,58.3,0.29,0.77,0.59
hp_45,harpullia_pendula,45,10,238.1,119,3,65,59,76,65.1,0.47,0.55,0.46
hr_45,hibiscus_tiliaceus_rubra,45,1,219.5,22,1,54,104.8,91.1,95.3,1.23,1.32,0.8
hr_45,hibiscus_tiliaceus_rubra,45,2,198,17,5,70,150.5,147.1,104.2,2.31,2.08,1.16
hr_45,hibiscus_tiliaceus_rubra,45,3,166.1,14,2,55,77.5,101,94.4,0.97,1.18,1.16
hr_45,hibiscus_tiliaceus_rubra,45,4,155.2,11,5,52,95.2,87.2,112,0.98,0.94,1.18
hr_45,hibiscus_tiliaceus_rubra,45,5,189,27,3,58,122.4,102.4,93,1.53,1.51,1.19
hr_45,hibiscus_tiliaceus_rubra,45,6,173.6,33,5,67,120,130.5,118.6,1.57,1.65,1.38
hr_45,hibiscus_tiliaceus_rubra,45,7,228.2,22,1,71,108,79.5,115.2,1.41,1.05,1.39
hr_45,hibiscus_tiliaceus_rubra,45,8,222.5,14,4,75,91.7,107.6,106.9,1.1,1.46,1.28
hr_45,hibiscus_tiliaceus_rubra,45,9,217.4,15,3,55,115.4,126,138.9,1.47,1.59,1.51
hr_45,hibiscus_tiliaceus_rubra,45,10,193.7,13,3,52,72.3,118.7,95.4,0.8,1.67,1.03
htr_100,hibiscus_tiliaceus_rubra,100,1,238.6,22,2,71,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,2,293.4,23,3,97,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,3,271.3,42,3,54,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,4,276.7,44,4,73,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,5,243.7,32,2,72,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,6,283.2,64,4,76,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,7,277.9,42,4,66,,,,,,
htr_100,hibiscus_tiliaceus_rubra,100,8,276,46,4,94,,,,,,
lin_45,lagerstroemia_indica_natchez,45,1,192.5,107,14,49,29.5,19.1,28.5,0.36,0.16,0.32
lin_45,lagerstroemia_indica_natchez,45,2,229,130,3,65,39.8,41.3,43.3,0.44,0.42,0.48
lin_45,lagerstroemia_indica_natchez,45,3,280.4,133,5,97,35.3,35.5,35.2,0.37,0.37,0.38
lin_45,lagerstroemia_indica_natchez,45,4,264.9,121,3,96,41,46.9,55.3,0.43,0.52,0.6
lin_45,lagerstroemia_indica_natchez,45,5,257.5,129,6,96,66.2,40.9,45.3,0.57,0.45,0.54
lin_45,lagerstroemia_indica_natchez,45,6,259.7,145,4,83,61.7,56.1,60.3,0.75,0.56,0.52
lin_45,lagerstroemia_indica_natchez,45,7,301.2,127,1,73,58.4,61.6,64.5,0.57,0.68,0.74
lin_45,lagerstroemia_indica_natchez,45,8,268.3,100,2,102,45.4,43.5,51.2,0.52,0.51,0.61
lin_45,lagerstroemia_indica_natchez,45,9,284.2,127,2,91,31.7,50.7,55.1,0.36,0.52,0.52
lin_45,lagerstroemia_indica_natchez,45,10,288.8,100,3,106,70.2,74.9,82.3,1.02,1.13,1.26
ls_45,liquidambar_styraciflua,45,1,250.5,39,7,69,66.7,33.2,39.3,0.93,0.41,0.47
ls_45,liquidambar_styraciflua,45,2,241.2,10,9,83,48.3,38.5,35.5,0.61,0.36,0.29
ls_45,liquidambar_styraciflua,45,3,336,10,8,75,54.3,58.4,45,0.49,0.89,0.37
ls_45,liquidambar_styraciflua,45,4,226.7,30,8,89,35.7,44.9,55.6,0.45,0.64,0.73
ls_45,liquidambar_styraciflua,45,5,291.6,28,10,90,49.7,63.5,51.5,0.63,0.89,0.51
ls_45,liquidambar_styraciflua,45,6,273.7,24,7,73,62.8,62.4,59.9,0.93,0.95,0.87
ls_45,liquidambar_styraciflua,45,7,256,28,6,89,41.3,52.7,56,0.64,0.53,0.82
ls_45,liquidambar_styraciflua,45,8,238.5,14,8,80,47.4,51.5,42,0.56,0.7,0.44
ls_45,liquidambar_styraciflua,45,9,252.8,6,9,78,65.4,54.5,57,0.93,0.91,0.79
ls_45,liquidambar_styraciflua,45,10,286,34,6,74,56.3,65.9,62.2,0.74,0.87,0.94
ls_100,liquidambar_styraciflua,100,1,310.3,42,9,82,74.9,48.7,75.4,0.39,0.42,0.56
ls_100,liquidambar_styraciflua,100,2,289.9,50,9,89,48,31.4,45.1,0.33,0.22,0.28
ls_100,liquidambar_styraciflua,100,3,319.9,43,7,77,50.7,56,54.3,0.37,0.46,0.46
ls_100,liquidambar_styraciflua,100,4,304.2,43,8,99,49.5,49.7,45,0.44,0.49,0.43
ls_100,liquidambar_styraciflua,100,5,272,43,6,69,39.1,43.9,36.8,0.29,0.41,0.31
ls_100,liquidambar_styraciflua,100,6,233.7,40,9,84,35.5,27.3,37.7,0.27,0.18,0.37
ls_100,liquidambar_styraciflua,100,7,253.7,38,6,87,50.2,65.5,39.3,0.44,0.75,0.38
ls_100,liquidambar_styraciflua,100,8,313,42,10,70,51.7,37.8,45.3,0.44,0.37,0.3
ls_100,liquidambar_styraciflua,100,9,261.3,39,9,82,52.7,65.8,71.6,0.41,0.62,0.67
ls_100,liquidambar_styraciflua,100,10,239.8,34,8,108,28.3,39.4,32.4,0.19,0.36,0.26
mgl_100,magnolia_grandiflora_littlegem,100,1,157.4,19,6,70,32.4,29.7,43.4,0.48,0.43,0.83
mgl_100,magnolia_grandiflora_littlegem,100,2,177.2,12,7,54,29.7,36.9,38.4,0.39,0.5,0.77
mgl_100,magnolia_grandiflora_littlegem,100,3,172.5,23,9,59,52.5,55.3,35.1,0.94,1.09,0.63
mgl_100,magnolia_grandiflora_littlegem,100,4,186,22,8,61,48.1,32.7,47.5,0.89,0.67,0.84
mgl_100,magnolia_grandiflora_littlegem,100,5,183.4,27,10,58,28.2,40.5,49.8,0.38,0.53,0.99
mgl_100,magnolia_grandiflora_littlegem,100,6,190.7,13,5,71,38.1,44.7,54.6,0.5,0.67,0.81
mgl_100,magnolia_grandiflora_littlegem,100,7,198,14,7,54,53.5,50.3,46.2,1.07,1.08,0.88
mgl_100,magnolia_grandiflora_littlegem,100,8,189.6,25,5,48,36.1,41.4,47.3,0.62,0.74,0.85
mgl_100,magnolia_grandiflora_littlegem,100,9,159,18,2,51,43.8,44.9,40.8,0.58,0.83,0.7
mgl_100,magnolia_grandiflora_littlegem,100,10,148,36,7,51,32.4,29,37.3,0.42,0.37,0.68
mq_45,melaleuca_quinquenervia,45,1,167.5,42,10,58,9.9,10.5,7.5,0.113,0.112,0.095
mq_45,melaleuca_quinquenervia,45,2,185,50,12,74,9.7,7.4,8,0.119,0.099,0.104
mq_45,melaleuca_quinquenervia,45,3,152.6,41,12,66,11.5,6.8,10.2,0.122,0.064,0.112
mq_45,melaleuca_quinquenervia,45,4,155.6,32,10,73,7.7,7.2,7.2,0.105,0.098,0.081
mq_45,melaleuca_quinquenervia,45,5,167.7,42,7,61,6.4,8.2,8.8,0.085,0.111,0.102
mq_45,melaleuca_quinquenervia,45,6,171,49,10,45,8.7,8.3,9.2,0.092,0.098,0.103
mq_45,melaleuca_quinquenervia,45,7,150.4,36,14,37,5.7,6.8,5.8,0.086,0.101,0.089
mq_45,melaleuca_quinquenervia,45,8,146.2,40,10,44,7,5.7,5.6,0.112,0.088,0.102
mq_45,melaleuca_quinquenervia,45,9,148.2,43,7,59,5.9,6.5,6.1,0.059,0.067,0.093
mq_45,melaleuca_quinquenervia,45,10,189,37,11,51,6.8,5.4,6.8,0.073,0.085,0.112
ma_45,melia_azedarach,45,1,203.2,56,6,77,17.2,16.5,18,0.123,0.118,0.125
ma_45,melia_azedarach,45,2,186.9,40,6,67,15.7,14.4,17,0.147,0.107,0.116
ma_45,melia_azedarach,45,3,183.5,61,8,68,15.8,11.6,14.2,0.138,0.086,0.107
ma_45,melia_azedarach,45,4,198.7,57,7,96,13.6,14.5,12.8,0.091,0.09,0.083
ma_45,melia_azedarach,45,5,219.2,57,11,95,16.8,13.9,10.7,0.102,0.089,0.076
ma_45,melia_azedarach,45,6,196.3,49,5,70,16.5,16.4,13.7,0.131,0.129,0.113
ma_45,melia_azedarach,45,7,259.3,55,4,67,14.8,13.2,14.1,0.119,0.13,0.135
ma_45,melia_azedarach,45,8,233.2,56,5,81,18.6,19.4,16.7,0.138,0.14,0.118
ma_45,melia_azedarach,45,9,207.8,55,6,77,12.9,16.1,17.8,0.113,0.133,0.142
ma_45,melia_azedarach,45,10,175.8,44,6,72,15.9,15.6,17.2,0.123,0.118,0.119
pp_100,peltophorum_pterocarpum,100,1,289.2,172,11,121,,,,,,
pp_100,peltophorum_pterocarpum,100,2,270.5,170,3,103,,,,,,
pp_100,peltophorum_pterocarpum,100,3,282.9,140,1,91,,,,,,
pp_100,peltophorum_pterocarpum,100,4,271.7,157,2,106,,,,,,
pp_100,peltophorum_pterocarpum,100,5,265.6,128,1,95,,,,,,
pp_100,peltophorum_pterocarpum,100,6,249.3,137,7,94,,,,,,
pp_100,peltophorum_pterocarpum,100,7,280.3,175,3,54,,,,,,
pp_100,peltophorum_pterocarpum,100,8,295.7,181,12,80,,,,,,
pp_100,peltophorum_pterocarpum,100,9,245.1,112,3,102,,,,,,
pp_100,peltophorum_pterocarpum,100,10,256.9,197,13,62,,,,,,
rf_45,randia_fitzalanii,45,1,127.4,34,8,49,86.6,92.2,83.3,1.36,1.48,1.22
rf_45,randia_fitzalanii,45,2,133.9,27,4,64,85.6,116,95,1.47,2.35,1.96
rf_45,randia_fitzalanii,45,3,132,29,7,52,69.5,64.4,65.2,1.13,1.01,1.09
rf_45,randia_fitzalanii,45,4,142.8,37,9,54,99.7,142.4,108.2,1.66,2.43,1.85
rf_45,randia_fitzalanii,45,5,123.5,26,7,65,62.7,76.7,108,1.06,1.11,1.97
rf_45,randia_fitzalanii,45,6,117.6,31,8,58,70.3,88.7,108.4,1.19,1.43,2.04
rf_45,randia_fitzalanii,45,7,128.3,25,6,60,103.3,95.8,101,1.75,1.4,1.69
rf_45,randia_fitzalanii,45,8,118,34,8,56,139.7,106.7,119.5,2.81,1.99,2.32
rf_45,randia_fitzalanii,45,9,113.7,32,6,53,62.6,53,48.8,1.12,0.93,0.84
rf_45,randia_fitzalanii,45,10,127.3,35,8,56,87.3,72.2,73.4,1.55,1.19,1.16
