nursery,date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,1,204,26.08,26.1,37.24,36.94
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,2,163.2,19.75,18.86,26.95,26.61
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,3,194.9,24.07,23.81,28.49,28.45
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,4,223.3,26.54,25.87,34.37,34.22
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,5,199.3,23.37,24.14,31.18,31.18
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,6,223.3,27.32,28.24,31.72,31.73
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,7,196.8,23.92,23.34,32.61,32.59
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,8,209.5,23.28,23.12,28.81,28.91
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,9,212.8,24.92,24.63,29.26,29.63
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,10,223.5,21.1,21.43,27.3,27.25
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,11,204.3,24.26,24.44,32.8,32.9
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,12,157.4,24.43,24.35,31.1,31.86
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,13,204.1,22.41,22.42,29.83,29.85
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,14,212,23.12,23.21,33.6,33.61
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,15,186.7,22.22,22.1,27.5,27.27
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,16,200.8,24.9,24.89,32.56,32
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,17,198.7,25.44,26.57,35.02,35.04
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,18,200.3,25.46,25.58,36.08,37.65
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,19,186.7,20.28,21.31,26.63,26.53
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,20,216.1,24.59,24.03,33.27,33.17
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,21,178.1,23.54,23.45,29.75,29.77
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,22,205.3,27.47,27.46,33.36,33.36
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,23,187.2,20.41,21.19,29.8,29.79
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,24,224.4,24.79,24.58,33.58,33.87
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,25,185.7,23.3,24.8,33.2,30.7
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,26,177.5,21.97,22.01,30.51,30.52
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,27,190.9,21.01,20.8,28.03,28.01
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,28,210.7,24.51,24.19,32.92,33.07
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,29,202.3,28.68,28.92,33.2,33.66
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,30,196.7,21.73,21.94,28.24,27.58
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,31,190,20.64,20.96,29.28,29.33
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,32,197.7,22.68,23.67,31.62,30.86
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,33,200.1,19.69,19.82,28.87,27.88
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,34,170,21.5,22.79,28.53,28.43
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,35,198.6,24.24,22.75,31.39,32.18
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,36,221.7,27.99,30.74,32.44,31.8
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,37,197.5,23.52,23.71,33.59,33.34
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,38,216.4,23.27,23.5,30.92,30.67
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,39,189.2,19.39,19.41,27.44,27.46
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,40,236.2,26.4,26.31,34.67,34.76
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,41,217.2,21.81,27.6,31.67,31.59
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,42,201.4,22.75,22.55,31.61,31.26
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,43,186.3,23.21,23.12,29.27,29.27
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,44,208.3,25.97,26.51,31.49,31.5
greenstock,17/01/2017,agathis_robusta,ar_400mm,27,45,227.5,23.87,23.74,30.81,30.68
greenstock,17/01/2017,angophora_costata,ac_400mm,27,1,113,13.4,13.47,19.32,19.38
greenstock,17/01/2017,angophora_costata,ac_400mm,27,2,149.3,15.75,15.52,23.07,22.75
greenstock,17/01/2017,angophora_costata,ac_400mm,27,3,171,13.42,13.42,17.53,16.89
greenstock,17/01/2017,angophora_costata,ac_400mm,27,4,174.8,16.6,16.68,20.38,20.13
greenstock,17/01/2017,angophora_costata,ac_400mm,27,5,143.1,13.31,13.59,21.48,22.96
greenstock,17/01/2017,angophora_costata,ac_400mm,27,6,165,12.52,12.47,21.05,23.6
greenstock,17/01/2017,angophora_costata,ac_400mm,27,7,169.8,14.89,15.01,21.06,21.31
greenstock,17/01/2017,angophora_costata,ac_400mm,27,8,155.2,15.94,16.02,20.74,20.75
greenstock,17/01/2017,angophora_costata,ac_400mm,27,9,167.5,13.77,14.2,22.12,21.57
greenstock,17/01/2017,angophora_costata,ac_400mm,27,10,170,13.2,12.39,19.69,18.69
greenstock,17/01/2017,angophora_costata,ac_400mm,27,11,128.8,12.1,12.11,17.56,17.41
greenstock,17/01/2017,angophora_costata,ac_400mm,27,12,160.3,14.14,13.73,21.77,21.69
greenstock,17/01/2017,angophora_costata,ac_400mm,27,13,168.2,14.38,15.11,19.61,19.13
greenstock,17/01/2017,angophora_costata,ac_400mm,27,14,179.3,15.7,15.53,23.67,24.17
greenstock,17/01/2017,angophora_costata,ac_400mm,27,15,171.4,12.75,12.89,22.08,22.1
greenstock,17/01/2017,angophora_costata,ac_400mm,27,16,172.6,13.9,13.87,22.79,22.78
greenstock,17/01/2017,angophora_costata,ac_400mm,27,17,156.3,15.24,15.51,20.98,21.2
greenstock,17/01/2017,angophora_costata,ac_400mm,27,18,172.1,12.52,12.44,17.67,17.63
greenstock,17/01/2017,angophora_costata,ac_400mm,27,19,162.3,13.11,13.21,20.89,19.98
greenstock,17/01/2017,angophora_costata,ac_400mm,27,20,150.6,13.03,12.75,17.95,17.96
greenstock,17/01/2017,angophora_costata,ac_400mm,27,21,157.7,13.19,13.39,21.37,21.7
greenstock,17/01/2017,angophora_costata,ac_400mm,27,22,129.8,11.51,11.24,18.71,18.74
