nursery,date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
heynes,11/11/2016,acer_palmatum,AP_27,27,1,212.7,20.04,20.37,27.16,27.68
heynes,11/11/2016,acer_palmatum,AP_27,27,2,234.2,20.4,20.13,28.11,28.71
heynes,11/11/2016,acer_palmatum,AP_27,27,3,221.4,19.77,19.89,25.96,27.48
heynes,11/11/2016,acer_palmatum,AP_27,27,4,228.7,23.76,23.44,28.06,28.31
heynes,11/11/2016,acer_palmatum,AP_27,27,5,209.9,24.4,23.3,29.85,30.55
heynes,11/11/2016,acer_palmatum,AP_27,27,6,203.7,21.67,25.59,28.24,27.68
heynes,11/11/2016,acer_palmatum,AP_27,27,7,201.6,22.7,23.42,43.5,43.49
heynes,11/11/2016,acer_palmatum,AP_27,27,8,180.5,26.94,26.8,30.04,30.46
heynes,11/11/2016,acer_palmatum,AP_27,27,9,255.7,20.88,21.27,30.6,30.3
heynes,11/11/2016,acer_palmatum,AP_27,27,10,241.4,23.34,22.69,31.27,29.75
heynes,11/11/2016,acer_palmatum,AP_27,27,11,240.6,23.04,24.29,36.6,35.87
heynes,11/11/2016,acer_palmatum,AP_27,27,12,262,23.95,23.08,31.71,34.13
heynes,11/11/2016,acer_palmatum,AP_27,27,13,217.6,19.42,19.63,34.48,35.98
heynes,11/11/2016,acer_palmatum,AP_27,27,14,217.7,23.83,22.8,29.1,29.85
heynes,11/11/2016,acer_palmatum,AP_27,27,15,211.5,19.83,20.13,28.26,28.92
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,1,283.8,28,28.19,29.16,29.29
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,2,269.7,24.11,24.4,27.15,27.26
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,3,274.8,28.15,27.85,31.29,32.68
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,4,247.5,32.94,33.51,35.51,35.41
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,5,257.3,28.41,28.52,31.15,32.02
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,6,275.6,29.19,29.15,33.17,33.43
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,7,312.8,32,31.69,35.77,36.11
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,8,280,29.84,30.13,33.82,33.75
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,9,300.4,30.7,30.8,32.68,32.86
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,10,286.7,29.9,30.36,32.91,32.96
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,11,269.3,28.89,28.18,34.31,33.15
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,12,293.4,29.49,29.41,32.71,32.56
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,13,273.5,28.97,29.29,31.17,31.14
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,14,296.7,30.35,30.06,32.69,33.19
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,15,266.8,29.47,29.86,32.6,32.68
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,16,269.9,29.11,28.88,32.58,32.37
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,17,305,27.74,28,32.68,32.61
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,18,255.2,28.56,28.52,31.6,31.61
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,19,281.7,31.64,33.04,34.91,35.07
heynes,11/11/2016,acer_freemanii_autumnblaze,ARA_45,45,20,266.4,31.75,31.88,34.58,34.68
