nursery,date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,11,324.4,26.46,26.18,31.53,31.78
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,12,288.5,25.13,26.37,35.85,34.55
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,13,301.6,20.78,21.23,24.96,26.12
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,14,312.9,26.04,26.34,34.15,34.5
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,15,313.6,24.9,24.95,37.77,39.07
cleveland,4/11/2016,acer_x_freemanii,AF_35,35,16,307.5,24.23,24.35,32.22,34.08
cleveland,4/11/2016,fraxinus_raywoodii,FR_35,35,1,296.4,28.3,28.65,54.7,54.4
cleveland,4/11/2016,fraxinus_raywoodii,FR_35,35,2,228.3,27.41,28.73,48.56,47.69
cleveland,4/11/2016,fraxinus_raywoodii,FR_35,35,3,286,26.85,28.11,40.96,40.75
cleveland,4/11/2016,fraxinus_raywoodii,FR_35,35,4,287.2,31.24,32.01,49.54,50.04
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,1,207.6,33.5,33.29,47.78,47.71
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,2,243.3,30.74,30.63,38.27,38.42
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,3,215.8,35.2,36.38,49.6,48.57
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,4,235.6,34.01,34.84,55.7,55.74
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,5,227,30.64,31.82,46.17,48.09
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,6,245.3,28.69,29.01,48.55,45.93
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,7,216.4,31.27,33.58,45.72,45.58
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,8,212.7,25.47,25.95,35.33,36.58
cleveland,4/11/2016,ginkgo_biloba,GB_45,45,9,202,25.7,25.78,34.04,35.93
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,1,321.4,42.28,43.1,58.81,59.05
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,2,297.6,41.95,41.9,64.36,60.09
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,3,291.6,40.63,41.15,55.04,55.06
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,4,320.8,39.48,41.35,56.62,56.64
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,5,289.7,42.52,44.32,54.98,55.86
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,6,335.2,42.53,42.86,58.25,58.3
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,7,314.5,35.83,36.75,49.85,48.05
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,8,300.5,38.89,39.38,50.21,53.78
cleveland,4/11/2016,ginkgo_biloba,GB_100,100,9,295.6,35.35,36.77,48.8,47.21
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,1,283.2,21.1,21.45,37.09,36.31
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,2,247.2,20.75,20.8,34.2,35.15
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,3,253.3,20.45,20.85,28.86,28.67
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,4,237.6,23.37,23.83,33.09,34.09
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,5,269,22.61,22.82,39.32,36.95
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,6,272.8,21.71,21.88,36.21,35.72
cleveland,4/11/2016,gleditsia_triacanthos_rubylace,GTR_35,35,7,249,19.89,19.67,32.9,33.89
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,1,217.9,22.72,24.09,36.64,37.83
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,2,282,23.76,24.36,39.96,40.7
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,3,259.5,25.17,27.84,40.11,40.28
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,4,249.5,24.2,25.38,40.44,39.89
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,5,256.5,24.62,24.52,40.63,40.58
cleveland,4/11/2016,gleditsia_triacanthos_shademaster,GTS_35,35,6,257,24.46,24.22,35,37.07
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,1,270.5,27.79,27.9,45.45,46.07
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,2,284,28.47,29.95,38.88,39.84
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,3,258.4,29.99,31.56,38.76,38.23
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,4,272.5,28.63,27.7,31.38,31.98
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,5,249.2,27.94,27.32,36.59,37.1
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,6,240.7,27.17,27.45,36.55,39.45
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,7,256.5,29.45,29.87,34.55,34.81
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_45,45,8,235.7,31.52,29.88,35.08,35.24
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_35,35,1,210,25.81,26.09,34.12,33.8
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_35,35,2,206.2,28.54,28.27,40.51,41.92
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_35,35,3,230.8,27.01,27.43,37.69,36.9
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,1,283.5,36.71,36.99,40.65,40.99
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,2,279.4,32.25,32.66,42.14,40
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,3,294,38,38.53,42,43.69
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,4,300.1,36.93,37.63,42.54,42.89
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,5,277.4,37.33,39.8,41.06,41.96
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,6,270.6,31.39,33.6,36.51,37.85
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,7,293,36.87,37.18,38.18,38.34
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,8,298.6,38.38,39.29,41.83,43.14
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,9,333,36.4,38,44.29,44.68
cleveland,4/11/2016,lagerstroemia_indica_natchez,LIN_100,100,10,317.7,39.58,38.64,41.53,41.84
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,1,281.7,26.97,26.54,35.67,35.51
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,2,272,28.44,28.23,31.42,32.07
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,3,282.3,29.83,29.99,36.31,35.15
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,4,218,27.97,29.13,33.41,34.05
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,5,290.7,27.29,27.26,30.57,31.32
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_35,35,6,289.2,26.02,28.16,31.69,32.49
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,1,276.4,30.19,30.06,34.53,34.98
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,2,277.8,31.47,33.64,42.83,38.85
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,3,252.2,28.3,29.09,33.48,32.81
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,4,295.8,29.68,30.25,41.23,40.13
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,5,272.7,30.85,33.11,38.77,37.71
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,6,290,28.43,29.87,37.11,36.09
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,7,252.4,33.95,33.51,39.33,39.06
cleveland,4/11/2016,lagerstroemia_indica_tuscarora,LIT_45,45,8,280.7,32.07,34.56,34.45,34.01
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,1,225.3,22.26,22.55,27.98,29.93
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,2,225.2,24.21,24.63,30.69,32.07
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,3,241.7,24.83,25.69,29.69,29.47
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,4,221,22.9,23.9,36.25,36.13
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,5,227.7,22.58,23.34,30.51,31.29
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,6,224.7,21.03,21.81,35.95,34.69
cleveland,4/11/2016,malus_transitoria_royalraindrops,MTR_45,45,7,226.2,23.86,25.91,32.61,33.36
cleveland,4/11/2016,quercus_rubra,QR_35,35,1,293.1,26.39,26.47,40.66,39.85
cleveland,4/11/2016,quercus_rubra,QR_35,35,2,282.7,25.31,25.96,42.49,42.81
cleveland,4/11/2016,quercus_rubra,QR_35,35,3,266.2,23.82,23.43,33.74,33.6
cleveland,4/11/2016,quercus_rubra,QR_100,100,1,421,43.71,42.98,61.32,65.06
cleveland,4/11/2016,quercus_rubra,QR_100,100,2,419.7,43.16,42.14,64.03,66.04
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,1,324.8,40.61,41.44,48.75,48.4
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,2,400.5,42.65,42.64,51.9,53.8
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,3,316.1,36.15,37.19,47.78,46.1
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,4,326.1,37.62,39,48.99,49.11
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,5,323,41.52,41.95,53.93,55.54
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,6,374.1,37.29,36.74,45.6,46.17
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,7,297.3,37.53,37.51,52.67,51.49
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,8,313,40.91,40.01,53.59,51.89
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,9,316.5,37.91,37.58,46.67,46.82
cleveland,4/11/2016,ulmus_parvifolia,UP_75,75,10,414.2,39.48,39.88,49.23,48.86
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,1,300.5,37.51,37.96,43.37,44.38
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,2,295.7,40.61,40.74,50.17,50.49
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,3,302.4,34.81,35.36,56.69,57.08
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,4,298.7,37.67,39.5,43.51,43.41
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,5,328.3,36.47,37.18,50,49.25
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,6,334.4,37.6,37.53,47.63,48.36
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,7,300.5,34.94,35.55,43.81,45.01
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_45,45,8,295.4,38.06,40.02,53.76,54.57
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,1,375.3,43.59,43.89,54.25,54.41
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,2,314,40.23,40.26,47.44,47.53
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,3,331.3,45.6,47.08,55.39,56.79
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,4,355,41.19,42.24,52.2,55.27
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,5,304.3,42.26,42.57,54.86,57.37
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,6,327.5,43.05,43.93,52.8,53.92
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,7,318.5,40.95,42.07,55.47,55.26
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,8,328,42.74,42.36,57.61,57.32
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,9,336.6,43.2,44.61,52.5,52.28
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,10,425.4,40.7,40.24,58.63,57.05
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,11,324,42.76,41.06,51.13,52.97
cleveland,4/11/2016,ulmus_procera_vanhoutte,UPV_75,75,12,417.5,49.83,49.69,58.26,61.53
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,1,307.2,63.48,65.26,72.82,75.84
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,2,326.8,61.43,60.96,65.08,64.69
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,3,314.8,66.47,65.37,74.14,72.75
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,4,314,66.74,68.38,73.28,73.89
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,5,337,65.99,64.46,80.68,78.86
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,6,342.2,68.65,69.34,72.37,74.71
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,7,353,63.45,61.1,70.37,69.53
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,8,356.5,66.27,67.55,64.47,65.93
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,9,345,64.39,64.39,80.46,80.21
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,10,337.5,61.54,60.86,69.73,70.51
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,11,325.8,63.02,62.91,66.24,65.28
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,12,344.7,59.35,61.93,69.68,70.77
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,13,344,64.11,67.79,66.79,67.93
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,14,315.5,52.81,52.22,55.67,56.86
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,15,309.2,49.65,51.52,46.84,45.45
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,16,337.2,58.1,57.5,65.88,62.92
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,17,331.3,53.66,53.39,59.87,60.06
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,18,320,54.02,56.04,55.35,56.78
cleveland,4/11/2016,zelkova_serrata_greenvase,ZSG_150,150,19,316.8,47.08,49.6,44.56,45.02
