date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,33,270.5,34.8,34.7,34.6,42.58
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,34,302,30.98,30.74,36.53,36.51
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,35,295.6,32.85,33.11,40.08,39.45
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,36,305.6,34.55,35.06,38.32,37.34
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,37,282.4,31.32,31.68,37.29,37.64
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,38,273.3,36.02,35.77,40.4,40.16
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,39,303,31.67,31.69,38.23,36.38
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,40,320.5,30.09,30.6,33.03,33.95
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,41,302.8,30.32,30.81,34.43,34.85
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,42,302.1,34.05,34.44,38.34,39.23
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,43,261.4,34.81,35.1,38.34,38.27
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,44,323.4,32.24,31.86,38.8,37.23
27/06/2016,acer_rubrum_autumnblaze,ara_45,45,45,321.8,32.97,33.57,41.1,41.89
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,1,424,42.91,42.99,46.14,45.67
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,2,444.2,41.77,41.77,48.73,48.08
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,3,417.9,43.61,44.51,49.68,51.01
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,4,406.9,45.77,44.42,51.27,49.82
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,5,403.1,44.23,43.3,52.29,50.32
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,6,444.9,44.09,43.5,50.76,50.69
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,7,430.4,44.28,45.53,47.9,51.12
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,8,424.7,41.75,40.71,44.81,45.04
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,9,426.4,43.05,43.85,47.97,49.74
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,10,403,41.68,42.96,44.78,48.64
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,11,432.3,43.81,44.56,52.08,53.05
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,12,408.2,42.22,42.9,47.67,48.14
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,13,448,42.07,44.34,50.09,48.7
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,14,442.5,39.39,39.68,44.56,44.68
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,15,409.6,42.83,41.29,50.81,46.44
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,16,423.6,43.9,44.92,52.02,52.36
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,17,423,42.75,41.96,49.91,48.05
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,18,452.5,43.32,43.64,49.38,49.64
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,19,451.4,43.93,43.21,47.53,48.02
27/06/2016,acer_rubrum_autumnblaze,ara_150,150,20,423.4,42.89,43.5,50.96,51.01
27/06/2016,angophora_costata,ac_45,45,1,179.6,24.51,24.61,36.7,35.69
27/06/2016,angophora_costata,ac_45,45,2,211.9,19.93,20.42,32.68,30.29
27/06/2016,angophora_costata,ac_45,45,3,219.9,28.46,27.85,38.4,38.69
27/06/2016,angophora_costata,ac_45,45,4,199.8,21.57,22.58,26.09,26.48
27/06/2016,angophora_costata,ac_45,45,5,151.9,18.29,18.44,28.63,28.8
27/06/2016,angophora_costata,ac_45,45,6,242.2,21.37,21.41,32.45,33.24
27/06/2016,angophora_costata,ac_45,45,7,173.4,23.93,24.01,32.59,33.4
27/06/2016,angophora_costata,ac_45,45,8,194.5,21.68,21.93,29.38,31.19
27/06/2016,angophora_costata,ac_45,45,9,246.4,27.34,27.73,34.07,33.51
27/06/2016,angophora_costata,ac_45,45,10,182.1,25.63,25.71,33.32,34.3
27/06/2016,angophora_costata,ac_45,45,11,170.4,19.84,19.11,28.12,28.38
27/06/2016,angophora_costata,ac_45,45,12,165.4,17.89,17.89,25.63,26.28
27/06/2016,angophora_costata,ac_45,45,13,207.7,30.24,29.35,41.53,39.28
27/06/2016,angophora_costata,ac_45,45,14,306.7,28.95,29.31,44.81,45.79
27/06/2016,angophora_costata,ac_45,45,15,201.2,31.22,32.56,38.45,38.53
27/06/2016,angophora_costata,ac_45,45,16,206.3,29.43,30.61,45.64,42.02
27/06/2016,angophora_costata,ac_45,45,17,202.9,27.63,28.38,35.86,34.08
27/06/2016,angophora_costata,ac_45,45,18,185.7,25.72,25.15,40.28,34.44
27/06/2016,angophora_costata,ac_45,45,19,195,27.77,27.66,37.94,38.79
27/06/2016,angophora_costata,ac_45,45,20,205.5,25.82,25.76,36.11,36.04
27/06/2016,angophora_costata,ac_45,45,21,208.3,28.51,27.18,36.62,37.75
27/06/2016,angophora_costata,ac_45,45,22,240,23.6,23.68,30.58,30.78
27/06/2016,angophora_costata,ac_45,45,23,179.7,28.47,28.64,37.01,38.69
27/06/2016,angophora_costata,ac_45,45,24,223.3,28.7,28.48,38.23,34.47
27/06/2016,angophora_costata,ac_45,45,25,202,19.31,18.95,27.4,28.62
27/06/2016,angophora_costata,ac_45,45,26,222.3,23.68,23.96,28.35,29.14
27/06/2016,angophora_costata,ac_45,45,27,192.7,25.16,24.78,37.31,35.13
27/06/2016,angophora_costata,ac_45,45,28,237.3,20.04,20.66,26.14,28.1
27/06/2016,angophora_costata,ac_45,45,29,207.6,24.77,31.28,38.46,38.78
27/06/2016,angophora_costata,ac_45,45,30,169.8,18.74,18.1,23.23,23.98
27/06/2016,angophora_costata,ac_45,45,31,218.7,30.1,31.02,37.32,37.01
27/06/2016,angophora_costata,ac_45,45,32,232.7,26.12,26.16,32.07,34.2
27/06/2016,angophora_costata,ac_45,45,33,236.4,23.86,24.05,34.35,35.7
27/06/2016,angophora_costata,ac_45,45,34,168.8,27.22,28.48,34.01,34.35
27/06/2016,angophora_costata,ac_45,45,35,209.7,34.93,33.02,48.06,47.02
27/06/2016,angophora_costata,ac_45,45,36,197,26.77,27.48,35.23,36.34
27/06/2016,angophora_costata,ac_45,45,37,179,26.46,26.16,33.2,34.38
27/06/2016,angophora_costata,ac_45,45,38,191.7,23.21,22.99,36.61,35.66
27/06/2016,angophora_costata,ac_45,45,39,219,25.13,25.47,32.21,35.41
27/06/2016,angophora_costata,ac_45,45,40,162.4,23.21,24.28,36.77,34.02
27/06/2016,angophora_costata,ac_45,45,41,176.7,24.63,24.89,39.2,34.3
27/06/2016,angophora_costata,ac_45,45,42,218.9,25.63,24.53,42.75,40.73
27/06/2016,angophora_costata,ac_45,45,43,165.2,16.38,16.51,25.44,32.92
27/06/2016,angophora_costata,ac_45,45,44,213.5,26.9,27.31,41.25,39.38
27/06/2016,angophora_costata,ac_45,45,45,202,24.72,24.28,36.64,36.22
27/06/2016,angophora_costata,ac_100,100,1,311,40.22,42.83,48.67,48.52
27/06/2016,angophora_costata,ac_100,100,2,338.3,47.14,45.58,59.51,58.65
27/06/2016,angophora_costata,ac_100,100,3,287.6,39.36,38.47,51.01,53.14
27/06/2016,angophora_costata,ac_100,100,4,296.1,45.29,48.34,56.5,55.34
27/06/2016,angophora_costata,ac_100,100,5,301.7,41.64,38.61,43.09,43.35
27/06/2016,angophora_costata,ac_100,100,6,318.5,42.9,41.35,55.13,53.93
27/06/2016,angophora_costata,ac_100,100,7,315.7,36.15,34.67,42.57,41.31
27/06/2016,angophora_costata,ac_100,100,8,305.3,42.27,45,52.56,52.58
27/06/2016,angophora_costata,ac_100,100,9,277,47.84,46.37,53.65,58.35
27/06/2016,angophora_costata,ac_100,100,10,287.2,38.85,39.84,46.28,47.22
27/06/2016,angophora_costata,ac_100,100,11,291.8,40.18,40.1,48.9,49.31
27/06/2016,angophora_costata,ac_100,100,12,250.7,38.96,39.37,49.34,48.15
27/06/2016,angophora_costata,ac_100,100,13,327,45.7,45.02,58.26,56.8
27/06/2016,angophora_costata,ac_100,100,14,267.4,37.91,36.98,40.71,41.94
27/06/2016,angophora_costata,ac_100,100,15,293.6,40.53,40.57,46.23,44.94
27/06/2016,angophora_costata,ac_100,100,16,280.3,35.3,35.42,43.66,42.78
27/06/2016,angophora_costata,ac_100,100,17,291.2,35.45,35.58,45.85,47.08
27/06/2016,angophora_costata,ac_100,100,18,277.6,35.15,33.95,43.32,43.54
27/06/2016,angophora_costata,ac_100,100,19,242,34.75,35.88,47.05,47.3
27/06/2016,angophora_costata,ac_100,100,20,231.1,35.88,35.94,48.23,47.9
27/06/2016,araucaria_heterophylla,ah_300,300,1,475,104.95,100.86,112.07,109.46
27/06/2016,araucaria_heterophylla,ah_300,300,2,460.1,108.36,103.89,114.13,112.27
27/06/2016,araucaria_heterophylla,ah_1500,1500,1,692,61.4,,80.4,
27/06/2016,araucaria_heterophylla,ah_1500,1500,2,652.4,60.1,,86.2,
27/06/2016,brachychiton_acerifolia,ba_750,750,1,490.5,40.9,,43.1,
27/06/2016,brachychiton_acerifolia,ba_750,750,2,520.7,41.4,,45,
27/06/2016,brachychiton_acerifolia,ba_750,750,3,490.8,44.8,,47.3,
27/06/2016,brachychiton_acerifolia,ba_750,750,4,515.5,47.1,,50.9,
27/06/2016,brachychiton_acerifolius,ba_150,150,1,314.3,83.79,86.28,92.34,94.81
27/06/2016,brachychiton_acerifolius,ba_150,150,2,305.7,105.48,102.8,128.3,124.41
27/06/2016,brachychiton_acerifolius,ba_150,150,3,313.2,105.78,102,121.48,118.48
27/06/2016,brachychiton_acerifolius,ba_150,150,4,280.7,89.76,92.27,103.68,106.55
27/06/2016,brachychiton_acerifolius,ba_150,150,5,302.5,99.6,98.59,112.86,109.47
27/06/2016,brachychiton_acerifolius,ba_150,150,6,309.7,90.54,93.64,107.27,103.19
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,1,239.3,31.5,31.14,36.82,36.44
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,2,261.8,31.41,31.83,37.19,38.23
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,3,228.5,32.65,31.39,37.96,38.84
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,4,256.4,24.62,24.91,32.75,33.56
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,5,258.5,24.78,25.07,32.15,31.74
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,6,264.6,24.56,24.59,36.38,36.35
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,7,265.3,30.17,30.28,33.15,33.07
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,8,278.6,25.91,25.32,35.4,33.25
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,9,278.2,27.71,29.72,34.44,34.35
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,10,251.4,28.35,28.09,32.73,33.09
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,11,279.4,26.09,26.24,36.79,34.96
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,12,242.5,22.8,23.17,32.44,31.69
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,13,265.6,22.67,22.89,32.49,31.81
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,14,277.7,23.58,22.9,29.08,29.35
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,15,220.5,23.12,23.84,37.24,36.04
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,16,284.6,22.41,23.05,34.65,35.45
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,17,227.9,19.71,20,33.04,32.43
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,18,254.6,20.93,21.03,33.35,32.81
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,19,279,27.52,27.37,35.53,34.88
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,20,285.3,26.03,25.65,34.81,34.1
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,21,237,23.27,23.36,28.66,29.68
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,22,252.6,21.29,21.09,29.71,30.97
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,23,228.8,30.43,29.61,35.59,34.54
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,24,268.5,28.39,27.55,35.09,34.48
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,25,233.5,22.49,22.89,33.85,33.82
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,26,247.7,24.31,24.29,29.5,30.31
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,27,221.5,24.72,24.61,30.15,30.27
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,28,216.6,24.72,24.42,32.2,33.57
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,29,282,25.4,25.41,31.08,30.35
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,30,269.8,24.92,25.85,32.64,32.68
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,31,243.1,22.93,22.96,32.93,32.74
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,32,272,22.29,22.24,29.59,29.58
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,33,232.4,19.58,19.57,31.95,30.93
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,34,239,21.82,21.6,32.7,30.65
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,35,254.7,25.8,25.83,30.43,30.22
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,36,221.3,28.39,28.12,36.41,35.18
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,37,260,23.37,21.72,29.83,29.46
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,38,236.5,21.96,22.08,33.82,32.22
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,39,291,23.44,24.86,33.68,34.86
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,40,266.8,24.22,24.28,33.2,34.08
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,41,237.7,22.29,22.13,34.94,34.54
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,42,265.7,20.21,20.33,32.28,32.63
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,43,267,21.74,21.79,30.25,29.8
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,44,211.7,22.31,22.42,30.67,32.79
27/06/2016,callistemon_kingsparkspecial,ck_45_c239,45,45,198.4,22.88,23.02,30.08,31.71
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,1,244.9,22.79,23.11,33.21,33.43
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,2,248.4,24.02,24.15,35.03,35.09
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,3,275.8,29.22,27.22,38.94,40.36
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,4,245,29.56,29.6,41.6,39.1
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,5,242.6,22.94,22.61,33.1,35.52
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,6,258.6,24.66,24.71,34.15,34.28
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,7,264.2,25.5,25.1,33.91,34.38
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,8,243.4,23.19,23.09,33.29,33.2
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,9,242.1,29.28,28.87,37.37,37.91
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,10,248.5,28.44,28.86,33.48,36.82
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,11,222.1,31.03,30.86,40.01,38.85
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,12,251.7,34.02,33.1,38.74,39.34
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,13,236.2,34.18,33.18,39.62,42.39
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,14,228.9,23,22.82,34.31,34.64
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,15,230.4,28.11,26.41,40.36,40.88
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,16,231.5,33.76,34.23,38.42,35.51
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,17,226.6,39.95,30.26,37.4,38.43
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,18,262.5,26.07,25.99,41.17,40.92
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,19,241.2,28.74,28.67,25.92,37.1
27/06/2016,callistemon_kingsparkspecial,ck_45_upper,45,20,231.2,27.72,27.81,36.43,39.65
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,1,272.8,32.47,30.26,47.7,48.93
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,2,256.5,34.77,30.39,53.58,50.83
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,3,238.4,39.6,29.82,44.99,43.69
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,4,262.4,33.32,33.13,51.14,49.63
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,5,246.2,33.96,29.43,49.16,48.81
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,6,250.3,34.36,26.78,46.72,47.47
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,7,258.6,32.31,35.14,46.45,44.43
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,8,262.1,33.46,32.18,39.73,340.92
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,9,267.7,35.35,34.8,47.94,50.54
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,10,245.5,31.58,33.64,44.1,44.56
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,11,283.4,34.37,32.41,40.74,42.06
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,12,270.5,31.63,29.7,45.3,44.98
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,13,243.2,34,31.35,43.27,54.19
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,14,248.7,33.77,27.51,46.4,49
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,15,277,28.54,38.15,47.84,53.99
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,16,230,27.95,34.6,43.5,46.82
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,17,248.4,33.45,30.24,42.38,43.84
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,18,273.5,34.79,37,48.34,48.28
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,19,265.5,32.77,34.39,49.27,51.16
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,20,278.1,38.93,28.38,58.51,43.59
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,21,275.8,36.49,28.26,44.48,43.43
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,22,270.5,37.94,35.24,56.97,57.6
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,23,254.5,28.65,32.95,53.31,52.85
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,24,232.4,27.03,25.48,40.07,38.9
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,25,253,31.1,35.5,55.32,57.61
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,26,279.3,36.77,38.51,55.87,55.39
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,27,247.8,28.91,27.99,43.43,40.4
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,28,290.7,41.13,36.51,54.08,54.61
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,29,289.4,35.52,38.11,52.37,51.12
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,30,249.5,27.68,32.38,50.39,47.35
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,31,273.3,33.54,33.8,57.02,57.53
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,32,266.2,31.19,34.22,41.3,42.25
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,33,267.4,32.57,28.71,52.82,55.6
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,34,274.3,29.14,38.68,59.97,64.76
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,35,241.2,28.28,28.66,41.61,39.2
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,36,248.7,33.12,36,47.64,42.28
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,37,269.3,33.42,36.66,52.3,51.04
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,38,242,32.88,32.32,39.36,39.24
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,39,277.2,37.89,35.65,53.44,51.47
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,40,238.7,26.98,25.4,43.63,43.65
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,41,273.9,31.28,24.1,46.55,49.45
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,42,269.3,37.14,35.6,48.33,48.38
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,43,269.2,35.58,35.39,47,48.61
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,44,227.3,29.1,28.14,49.09,44.41
27/06/2016,pyrus_calleryana_chanticleer,pcc_45,45,45,258.7,31.6,33.38,41.11,40.3
27/06/2016,corymbia_citrodora,cc_100,100,1,336.3,33.58,33.61,46.98,45.27
27/06/2016,corymbia_citrodora,cc_100,100,2,337.3,37.18,65.64,49.63,51.59
27/06/2016,corymbia_citrodora,cc_100,100,3,315.8,30.73,30.47,38.73,36.9
27/06/2016,corymbia_citrodora,cc_100,100,4,350.5,33.69,33.87,42.65,42.54
27/06/2016,corymbia_citrodora,cc_100,100,5,322.2,36.28,36.98,53.97,54.29
27/06/2016,corymbia_citrodora,cc_100,100,6,301.8,37.05,35.33,50.65,48.6
27/06/2016,corymbia_citrodora,cc_100,100,7,338.8,33.24,32.9,44.21,44.03
27/06/2016,corymbia_citrodora,cc_100,100,8,358.8,33.47,33.39,41.26,44.61
27/06/2016,corymbia_citrodora,cc_100,100,9,386.5,37.09,36.82,48.72,55.35
27/06/2016,corymbia_citrodora,cc_100,100,10,327.4,33.48,32.4,42.2,45.64
27/06/2016,corymbia_citrodora,cc_100,100,11,346.4,33.64,33.84,45.25,45.71
27/06/2016,corymbia_citrodora,cc_100,100,12,325.6,37.8,36.97,49.2,50.89
27/06/2016,corymbia_citrodora,cc_100,100,13,387.7,36.81,35.89,45.34,46.77
27/06/2016,corymbia_citrodora,cc_100,100,14,377.8,40.49,40.55,48.52,46.68
27/06/2016,corymbia_citrodora,cc_100,100,15,344,35.86,35.11,49.35,50.44
27/06/2016,corymbia_citrodora,cc_100,100,16,331.4,35.42,35.84,50.56,50.71
27/06/2016,corymbia_citrodora,cc_100,100,17,369.9,32.63,33.29,51.1,52.9
27/06/2016,corymbia_citrodora,cc_100,100,18,336.4,31.98,32.27,47.06,44.13
27/06/2016,corymbia_citrodora,cc_100,100,19,329,33.58,33.98,42.02,43.78
27/06/2016,corymbia_citrodora,cc_100,100,20,355.5,33.5,34.04,43.35,43.6
27/06/2016,corymbia_citrodora,cc_100,100,21,303.7,33.22,33.18,43.03,49.84
27/06/2016,corymbia_citrodora,cc_100,100,22,359.3,34.14,32.35,45.48,45.49
27/06/2016,corymbia_citrodora,cc_100,100,23,310.4,34.58,34.37,44.91,46.47
27/06/2016,corymbia_citrodora,cc_100,100,24,316.7,31.22,31.41,48,49.83
27/06/2016,corymbia_citrodora,cc_100,100,25,365.8,33.01,34.15,42.86,42.69
27/06/2016,corymbia_citrodora,cc_100,100,26,303,32.89,32.33,44.16,43.61
27/06/2016,corymbia_citrodora,cc_100,100,27,335.9,32.86,33.18,41.92,41.43
27/06/2016,fraxinus pennsylvanica urbanite,fpu_45,45,1,253.9,27.65,26.67,25.81,44.98
27/06/2016,fraxinus pennsylvanica urbanite,fpu_45,45,2,250.7,25.35,27.29,50.29,52.81
27/06/2016,fraxinus pennsylvanica urbanite,fpu_45,45,3,238.2,27.36,28.02,39.23,43.75
