nursery,date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
ellenby,12/09/2016,agonis_flexuosa,12973,35,1,140,12.7,13.99,24.31,22.81
ellenby,12/09/2016,agonis_flexuosa,12973,35,2,141.9,25.35,28.29,33.07,32.65
ellenby,12/09/2016,agonis_flexuosa,12973,35,3,108.6,25.46,22.16,31,31.3
ellenby,12/09/2016,agonis_flexuosa,12973,35,4,131.2,25.55,26.24,31.75,30.99
ellenby,12/09/2016,agonis_flexuosa,12973,35,5,115,19.69,23.45,31.64,38.04
ellenby,12/09/2016,agonis_flexuosa,12973,35,6,166.1,31.07,33.97,34.11,34.14
ellenby,12/09/2016,agonis_flexuosa,12973,35,7,152.4,26.88,28.98,34.08,33.33
ellenby,12/09/2016,agonis_flexuosa,12973,35,8,115.3,24.88,23.38,32.11,30.62
ellenby,12/09/2016,agonis_flexuosa,12973,35,9,123.4,16.93,17.19,31.52,30.72
ellenby,12/09/2016,agonis_flexuosa,12973,35,10,190.5,26.04,26.51,42.17,42.1
ellenby,12/09/2016,agonis_flexuosa,12973,35,11,106.6,18.47,16.27,37.69,34.41
ellenby,12/09/2016,agonis_flexuosa,12973,35,12,142.4,29.96,32.19,32.35,37.2
ellenby,12/09/2016,agonis_flexuosa,12973,35,13,125.2,16.01,16.13,31.59,29.41
ellenby,12/09/2016,agonis_flexuosa,12973,35,14,112.6,13.52,12.6,26.34,25.35
ellenby,12/09/2016,agonis_flexuosa,12973,35,15,80.7,17.75,17.42,27.81,28
ellenby,12/09/2016,agonis_flexuosa,12973,35,16,82.3,21.61,20.08,27.91,26.04
ellenby,12/09/2016,agonis_flexuosa,12973,35,17,118.3,16.61,16.81,29.66,29.71
ellenby,12/09/2016,agonis_flexuosa,12973,35,18,119.5,19.69,19.15,24.98,25.81
ellenby,12/09/2016,agonis_flexuosa,12973,35,19,127.4,13.64,12.77,24.29,25.2
ellenby,12/09/2016,agonis_flexuosa,12973,35,20,128.8,27.13,27.22,31.35,28.19
ellenby,12/09/2016,agonis_flexuosa,12973,35,21,145.4,17.9,18.04,23.95,24.05
ellenby,12/09/2016,agonis_flexuosa,12973,35,22,138.4,19.15,20.35,30.58,32.1
ellenby,12/09/2016,agonis_flexuosa,12973,35,24,131.7,16.35,16.44,28.06,28.59
ellenby,12/09/2016,agonis_flexuosa,12973,35,25,176.4,13.95,13.68,25.41,25.61
ellenby,12/09/2016,agonis_flexuosa,12973,35,26,163.5,29.3,32.25,44.21,44.55
