date,species,batch_id,volume,tree,height,diameter1,diameter2,rcd1,rcd2
20/06/2016,magnolia_grandiflora_littlegem,mgl_100,100,17,252,14.3,,19.7,
20/06/2016,magnolia_grandiflora_littlegem,mgl_100,100,18,240.9,15.5,,17,
20/06/2016,magnolia_grandiflora_littlegem,mgl_100,100,19,236.9,15,,18.4,
20/06/2016,magnolia_grandiflora_littlegem,mgl_100,100,20,244.9,14.6,,18.1,
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,1,169.7,17.63,17.96,23.58,23.57
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,2,177.1,19.96,19.69,27.64,27.41
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,3,149.8,14.18,14.07,19.55,19.35
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,4,168.3,16.7,16.51,24.14,23.76
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,5,155.3,16.35,16.26,23.17,23.68
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,6,160.9,17.74,17.26,26.35,24.88
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,7,177.2,18.42,18.53,24.79,25.22
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,8,175.7,17.62,17.68,24.35,24.53
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,9,175,20.52,19.65,23.25,24.21
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,10,175,20.44,19.55,27.87,27.13
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,11,175,18.2,18.2,26.69,26.37
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,12,179.6,19.94,19.01,26.55,27.09
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,13,189.7,19.65,19.65,27.14,25.83
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,14,175.2,20.67,20.67,20.36,28.46
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,15,179.3,21.01,20.21,30.07,28.28
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,16,183.8,19.45,18.79,27.49,29.09
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,17,177,19.51,19.26,26.91,27.55
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,18,181.9,20.02,20.01,24.84,24.65
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,19,191.6,18.49,18.65,25.39,24.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,20,174.6,17.07,17.12,21.39,21.88
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,21,178.7,18.08,18.08,24.69,25.23
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,22,168,16.96,17.12,24.11,23.49
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,23,175.4,19.58,17.66,27.63,27.25
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,24,170.6,20.69,20.69,30.86,30.37
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,25,183.7,18.04,18.17,26.23,28.39
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,26,176.6,16.65,16.84,23.7,23.7
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,27,180.1,18.21,17.52,25.61,26.32
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,28,174,15.64,15.86,22.18,22.13
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,29,174,17.76,17.71,26.41,27.01
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,30,174,20.22,18.54,31.13,30.75
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,31,176.7,17.34,16.95,27.42,27.76
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,32,175.3,18.21,18.1,26.22,26.79
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,33,179.8,18.81,18.75,27.5,26
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,34,181.1,19.03,18.7,26.59,25.95
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,35,165.7,20.37,22.74,26.04,25.69
20/06/2016,magnolia_grandiflora_littlegem,mgl_30cm,30cm,36,154,19.27,19.77,24.68,24.92
20/06/2016,magnolia_grandiflora_littlegem,mgl_150,150,1,244.1,36.55,35.86,51.29,51.72
20/06/2016,magnolia_grandiflora_littlegem,mgl_150,150,2,254.4,38.21,35.88,53.36,52.59
20/06/2016,magnolia_grandiflora_littlegem,mgl_150,150,3,251.3,36.84,36.29,48,46.47
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,1,185.2,20.13,20.67,27.55,26.58
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,2,167.6,19.14,18.45,24.87,24.04
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,3,179.7,20.48,20.74,28.99,28.46
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,4,188.1,23.02,23.98,28.66,29.14
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,5,161.5,22.16,22.83,26.57,25.96
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,6,169.1,19.45,18.19,23.6,23.64
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,7,180.9,19.14,19.16,27.28,28.74
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,8,183.4,19.4,19.43,27.41,27.16
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,9,177,20.6,20.55,26.53,27.24
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,10,178.6,19.19,18.71,23.8,24.21
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,11,174.9,19.6,19.67,25.66,26.47
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,12,183,21.31,21.02,23.67,23.7
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,13,174.7,23.1,22.76,26.96,25.98
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,14,180.2,21.45,22.39,28.39,28.68
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,15,169.6,18.11,19.17,27.95,28.13
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,16,175.6,20.96,20.26,29.08,27.11
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,17,172.1,19.41,19.26,27.6,27.84
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,18,183.4,20.26,20.9,28.64,29.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,19,175,20.71,21.18,24.66,24.31
20/06/2016,magnolia_grandiflora_littlegem,mgl_50,50,20,167.1,19.52,17.56,26.96,26.87
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,1,206.6,25.85,26.19,34.53,32.76
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,2,185.5,26.4,25.88,39.66,38.74
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,3,185.5,24.74,23.97,34.09,33.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,4,177.6,21.02,21.27,39.97,38
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,5,194.7,25.9,25.75,35.16,34.7
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,6,194.1,21.43,21.87,31.12,31.36
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,7,205.1,24.33,24.35,36.2,35.54
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,8,185.1,25,24.81,34.99,35.29
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,9,207.9,27.01,27.01,36.48,37
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,10,203.7,23.69,23.34,36.01,37.28
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,11,196.8,23.19,23.24,34.6,34.7
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,12,180.4,21.71,21.73,35.12,31.86
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,13,188.8,23.88,24.66,37.5,35.89
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,14,195.5,23.34,22.6,31.23,31.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,15,193.2,25.95,25.64,30.09,29.85
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,16,193.2,24.94,23.92,31.99,30.56
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,17,187.4,22.81,21.77,37.07,36.42
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,18,201.5,23.52,23.02,29.46,30.31
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,19,189.2,20.92,20.77,27.82,27.85
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,20,193.5,21.99,24.28,31.01,30.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,21,201.6,24.98,22.67,37.36,35.94
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,22,198,24.31,24.69,33.61,32.61
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,23,191.6,22.63,20.82,30.54,30.36
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,24,198.9,24.68,24.17,28.75,28.2
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,25,206.4,24.29,23.71,35.35,35.21
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,26,203.5,29.25,28.35,33.22,32.93
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,27,210.4,23.74,22.69,30.45,30.44
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,28,208,25.75,25.58,33.25,33.58
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,29,199,26.38,26.53,32.57,31.4
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,30,216.2,25.03,29.97,31.42,34.18
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,31,199.5,28.53,27.6,29.37,30.56
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,32,204.4,21.28,20.36,30.42,31.25
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,33,193.4,22.59,22.57,36.98,37.45
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,34,198.7,26.58,26.66,36.64,38.75
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,35,204.3,28.45,26.93,32.41,32.59
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,36,204.3,27.28,26.86,30.29,30.95
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,37,195,26.67,26.4,33.77,33.78
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,38,198.5,23.17,23.17,31.43,31.61
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,39,199.4,22.78,22.81,28.5,28.2
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,40,184.1,19.9,20.16,33.01,32.67
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,41,184.1,25.35,22.88,32.96,32.73
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,42,172.7,22.38,21.93,31.64,27.56
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,43,189.2,23.66,23.2,31.64,31.4
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,44,189.2,21.18,21.11,29.22,30.41
20/06/2016,magnolia_grandiflora_littlegem,mgl_40cm,40cm,45,204.2,24.36,25.17,38.21,34.83
20/06/2016,melia_azedarach,ma_100,100,1,294.6,41.94,40.39,51.59,52.93
20/06/2016,melia_azedarach,ma_100,100,2,344.4,45.11,51.39,58.59,56.51
20/06/2016,melia_azedarach,ma_100,100,3,364.1,48.89,48.67,57.55,60.46
20/06/2016,melia_azedarach,ma_100,100,4,346,46.22,46.19,57.68,57.04
20/06/2016,melia_azedarach,ma_100,100,5,324.3,47.19,48.16,57.19,56.51
20/06/2016,melia_azedarach,ma_100,100,6,266.6,42.78,42.88,53.43,52.42
20/06/2016,melia_azedarach,ma_200,200,1,377.4,84.21,86.58,98.27,105.6
20/06/2016,melia_azedarach,ma_200,200,2,345.3,91.21,90.31,103.82,108.54
20/06/2016,melia_azedarach,ma_200,200,3,415.9,90.33,89.38,105.03,107.78
20/06/2016,melia_azedarach,ma_200,200,4,402.1,88.12,94.11,108.58,98.83
20/06/2016,melia_azedarach,ma_200,200,5,371.6,29.9,,34.5,
20/06/2016,melia_azedarach,ma_200,200,6,387.7,30.9,,48.2,
20/06/2016,melia_azedarach,ma_200,200,7,350.3,26.9,,32.1,
20/06/2016,melia_azedarach,ma_200,200,8,383.3,29.6,,37.4,
20/06/2016,melia_azedarach,ma_200,200,9,388.7,27.9,,32.6,
20/06/2016,melia_azedarach,ma_200,200,10,381,27,,32.7,
20/06/2016,melia_azedarach,ma_200,200,11,340.4,30.1,,35.1,
20/06/2016,melia_azedarach,ma_200,200,12,356.7,25.3,,29.8,
20/06/2016,melia_azedarach,ma_200,200,13,334,26.7,,31.7,
20/06/2016,olea_europaea,oe_50,50,1,180.3,23.12,24.34,42.51,40.13
20/06/2016,olea_europaea,oe_50,50,2,166.1,22.97,22.44,31.11,31.14
20/06/2016,olea_europaea,oe_50,50,3,169.2,28.11,28.23,39.3,39.34
20/06/2016,olea_europaea,oe_50,50,4,201.5,28.76,28.95,50.8,43.31
20/06/2016,olea_europaea,oe_50,50,5,187,31.2,34.96,38.41,41.24
20/06/2016,olea_europaea,oe_50,50,6,204,31.04,30.77,42.42,43.4
20/06/2016,olea_europaea,oe_50,50,7,158.1,28.81,29.62,40.75,39.13
20/06/2016,olea_europaea,oe_50,50,8,208.9,36.01,36.06,44.48,47.58
20/06/2016,olea_europaea,oe_50,50,9,183.6,28.49,31.05,35.54,35.19
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,1,431.5,82.22,84.48,102.22,104.77
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,2,426.2,74.48,75.23,113.14,102.79
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,3,433.3,77.79,78.97,98.91,98.15
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,4,414.9,77.4,74.43,106.77,111.92
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,5,435,73.47,75.88,100.29,100.75
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,6,443,78.66,80.15,106.79,104.83
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,7,453.1,84.23,85.31,98.85,99.1
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,8,409.9,78.13,77.55,101.87,101.31
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,9,418.2,67.8,70.61,104.98,103.4
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,10,414.9,70.7,70.25,96.23,92.88
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,11,429.7,74.64,71.52,91.41,95.37
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,12,468.4,72.25,74.47,91.25,98.62
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,13,380.4,78.82,79.74,96.72,104.13
20/06/2016,pyrus_calleryana_cleveland_select,pcc_200,200,14,439.9,75.82,77.64,101.09,100.25
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,1,239.6,12.3,,14.7,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,2,263.1,11.3,,14,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,3,239.8,9.6,,15.3,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,4,217.3,9.7,,13.8,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,5,237,10.5,,13.4,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,6,229.8,11,,13,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,7,261.3,10.7,,14.3,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,8,253,10.7,,13.4,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,9,256.5,10,,13.6,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,10,229.9,11.3,,14.8,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,11,230.8,10.5,,14.5,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,12,249.7,11.3,,15.3,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,13,213.9,10,,14.1,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,14,244.2,10.7,,13.4,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,15,261.9,10.5,,14.7,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,16,241,10,,15.5,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,17,253.9,9.9,,13.9,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,18,244.7,9.8,,13,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,19,251.1,11.1,,14,
20/06/2016,pyrus_calleryana_cleveland_select,pcc_100,100,20,211.7,10.7,,14.1,
20/06/2016,tristaniopsis_laurina,tl_50,50,1,159.6,30.35,30.68,49.84,46.88
20/06/2016,tristaniopsis_laurina,tl_50,50,2,171.1,25.91,26.61,44.71,45.54
20/06/2016,tristaniopsis_laurina,tl_50,50,3,205.7,34.14,33.9,46.75,46.45
20/06/2016,tristaniopsis_laurina,tl_50,50,4,205.7,37.69,38.4,50.9,51.48
20/06/2016,tristaniopsis_laurina,tl_50,50,5,203.4,41,40.91,55.57,55.54
20/06/2016,tristaniopsis_laurina,tl_50,50,6,262.3,33.15,32.76,59.51,58.69
20/06/2016,tristaniopsis_laurina,tl_50,50,7,195.7,34.09,33.95,54.12,55.21
20/06/2016,tristaniopsis_laurina,tl_50,50,8,216.7,31.34,31.39,48.15,45.35
20/06/2016,tristaniopsis_laurina,tl_50,50,9,224.5,32.55,32.66,51.2,48.79
20/06/2016,tristaniopsis_laurina,tl_50,50,10,189.3,39.37,39.89,56.81,58.97
20/06/2016,tristaniopsis_laurina,tl_50,50,11,221.3,36.33,36.28,54.04,54.13
20/06/2016,tristaniopsis_laurina,tl_50,50,12,242.4,35.3,35.42,51.44,50.84
20/06/2016,tristaniopsis_laurina,tl_50,50,13,203.7,43.01,43.07,48.76,51.17
20/06/2016,tristaniopsis_laurina,tl_50,50,14,186.8,30.86,30.33,45.69,47.94
20/06/2016,tristaniopsis_laurina,tl_50,50,15,199,36.64,35.1,49.55,50.47
20/06/2016,tristaniopsis_laurina,tl_50,50,16,270,30.01,28.55,46.22,45.35
20/06/2016,tristaniopsis_laurina,tl_50,50,17,244.7,29.62,30.61,47.98,51.39
20/06/2016,tristaniopsis_laurina,tl_50,50,18,185.1,34.17,33.52,52.68,53.4
20/06/2016,tristaniopsis_laurina,tl_50,50,19,172.4,40.56,38.54,49.07,48.71
20/06/2016,tristaniopsis_laurina,tl_50,50,20,186,41.94,40.74,54.8,56.58
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,1,278.7,37.35,38.81,61.67,59.5
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,2,277.2,36.37,36.32,65.54,56.64
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,3,280,39.51,40.18,59.95,60.14
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,4,283.3,40.45,38.39,62.55,64.29
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,5,264.9,35.8,37.62,65.5,64.16
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,6,275.9,37.08,36.57,62.46,58.11
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,7,265.3,36.48,38.41,53.7,55.58
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,8,268.7,41.87,45.25,59.96,61.79
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,9,297.2,37.03,38.57,58.32,57.93
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,10,280.1,40.42,41.38,62.34,62.6
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,11,297.8,39.11,40.41,54.89,55.05
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,12,244.3,34.98,34.19,51.55,51.05
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,13,289.2,41.14,42.32,65.77,64.41
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,14,273.3,36.15,37.55,56.89,54.97
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,15,258.7,37.91,37.63,55.62,54.24
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,16,265.2,38.93,39.46,59.59,58.52
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,17,259.8,37.47,37.31,58.8,59.3
20/06/2016,tristaniopsis_laurina_luscious,tll_100,100,18,285.2,42.43,42.71,61.36,64.74
20/06/2016,tristaniopsis_laurina_luscious,tll_300,300,1,371.7,94.59,91.12,108.74,109.42
20/06/2016,tristaniopsis_laurina_luscious,tll_300,300,2,385.4,88.74,92.91,124.01,115.36
20/06/2016,ulmus_parvifolia,up_200,200,1,375.1,55.09,52.88,72.77,77.01
20/06/2016,ulmus_parvifolia,up_200,200,2,348.8,53.91,50.17,67.99,68.26
20/06/2016,ulmus_parvifolia,up_200,200,3,369.8,49.54,51.91,71.33,75.53
20/06/2016,ulmus_parvifolia,up_200,200,4,375.6,56.01,56.27,73.15,74.69
20/06/2016,ulmus_parvifolia,up_200,200,5,353,55.95,58.28,65.8,70.35
20/06/2016,ulmus_parvifolia,up_200,200,6,397.7,53.1,59.11,76.09,75.88
20/06/2016,waterhousia_floribunda,wf_100,100,1,359.4,42.8,44.11,57.62,58.83
20/06/2016,waterhousia_floribunda,wf_100,100,2,324.7,47.7,48.6,60.36,59.62
20/06/2016,waterhousia_floribunda,wf_100,100,3,308.6,47.29,48.13,71.28,69.57
20/06/2016,waterhousia_floribunda,wf_100,100,4,341.7,49.1,48.14,62.06,65.02
20/06/2016,waterhousia_floribunda,wf_100,100,5,325.8,51.85,49.99,60.64,59.68
20/06/2016,waterhousia_floribunda,wf_100,100,6,316,49.6,49.2,56.71,57.99
20/06/2016,waterhousia_floribunda,wf_100,100,7,297,53.55,53.2,58.44,59.99
20/06/2016,waterhousia_floribunda,wf_100,100,8,225,37.81,37.67,50.89,51.37
20/06/2016,waterhousia_floribunda,wf_100,100,9,232.9,44.96,46.86,51.52,50.14
20/06/2016,waterhousia_floribunda,wf_100,100,10,235.9,38.38,37.92,50.17,49.23
20/06/2016,waterhousia_floribunda,wf_100,100,11,216.2,41.22,41.92,49.67,49.52
20/06/2016,waterhousia_floribunda,wf_100,100,12,199.8,42.96,42.87,48.96,48.79
20/06/2016,waterhousia_floribunda,wf_100,100,13,205.1,44.66,44.51,55.8,53.51
20/06/2016,waterhousia_floribunda,wf_100,100,14,217.1,37.14,39.72,46.11,47.52
20/06/2016,waterhousia_floribunda,wf_100,100,15,295,56.5,56.05,67.52,67.37
20/06/2016,waterhousia_floribunda,wf_100,100,16,288.1,50.73,50.56,59.5,61.92
20/06/2016,waterhousia_floribunda,wf_100,100,17,269.7,45.39,46.32,57.13,56.91
20/06/2016,waterhousia_floribunda,wf_100,100,18,200.3,31.8,31.22,47.88,47.93
20/06/2016,waterhousia_floribunda,wf_150,150,1,338.6,56.52,60.12,71.49,72.37
20/06/2016,waterhousia_floribunda,wf_150,150,2,376.4,61.75,60.9,71.13,71.29
20/06/2016,waterhousia_floribunda,wf_150,150,3,376.4,62.32,64.58,81.11,83.06
20/06/2016,waterhousia_floribunda,wf_150,150,4,380.2,70.5,74.22,77.8,77.73
20/06/2016,waterhousia_floribunda,wf_150,150,5,358.6,62.86,63.23,77.64,79.8
20/06/2016,waterhousia_floribunda,wf_150,150,6,372.2,67.26,65.48,78.16,80.35
20/06/2016,waterhousia_floribunda,wf_150,150,7,347.1,67.18,66.69,77.69,76.71
20/06/2016,waterhousia_floribunda,wf_150,150,8,347.1,62.44,61.72,75.17,76.22
20/06/2016,waterhousia_floribunda,wf_150,150,9,394,65.63,68.72,85.84,82.1
20/06/2016,waterhousia_floribunda,wf_150,150,10,354.8,54.47,55.23,64.98,66.1
20/06/2016,waterhousia_floribunda,wf_150,150,11,381.2,61.06,62.98,78.73,77.89
20/06/2016,waterhousia_floribunda,wf_150,150,12,428.7,72.97,73.17,81.94,81.64
20/06/2016,waterhousia_floribunda,wf_150,150,13,399.7,68.4,69.29,81.33,80.78
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,1,199.9,24.9,25.68,31.78,31.34
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,2,178.1,20.21,19.35,36.1,37.59
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,3,184.2,22.3,21.22,34.2,33.97
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,4,193.5,24.29,26.77,34.47,25.4
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,5,182,20.63,20.48,28.38,26.8
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,6,183.1,29.24,28.22,35.44,34.45
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,7,192.2,23.35,23.27,35.69,35.81
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,8,206.4,22.33,22.95,41.75,42.78
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,9,207.5,23.92,23.63,31.28,31.16
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,10,220.9,29.27,30.98,35.76,35.99
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,11,208.2,20.65,21.95,29.78,34.19
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,12,191.3,22.4,20.94,33.01,30.18
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,13,188.6,22.47,23.15,35.17,40.27
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,14,193.6,23.05,21.09,36.52,33.79
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,15,211,23.75,23.93,35.24,37.42
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,16,182.8,26.29,26.04,36.4,36.59
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,17,141.4,22.64,21.64,35.45,35.59
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,18,138.4,20.93,20.66,32.74,33.85
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,19,179.6,24.41,22.48,34.62,34.64
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,20,176.4,20.19,20.58,30.92,30.93
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,21,190.9,23.4,21.91,35.66,34.01
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,22,215.4,23.23,25.62,36.81,34.77
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,23,226.7,24.96,24.11,33.96,33.53
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,24,162,33.28,34.08,20.19,18.62
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,25,212.2,21.88,23.97,30.47,31.07
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,26,192.2,22.84,20.1,33.64,31.99
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,27,209.1,22.16,23.2,32.51,31.55
20/06/2016,waterhousia_floribunda,wf_40cm,40cm,28,207.2,20.84,20.55,32.74,33.85
